,Documents,Cited By,Preprints,Coauthor,Topics,Awarded Grants,max_cite,pub_div,recent_3,academic_age,h_index,Category_Computer Science,Category_Economics and Business,Country_Australia,Country_Canada,Country_ChinaMainland,Country_Cyprus,Country_Denmark,Country_Finland,Country_France,Country_Germany,Country_HongKong,Country_Italy,Country_Japan,Country_Luxembourg,Country_Netherlands,Country_Portugal,Country_Qatar,Country_SaudiArabia,Country_Singapore,Country_SouthKorea,Country_Spain,Country_Sweden,Country_Switzerland,Country_Taiwan,Country_UnitedArabEmirates,Country_UnitedKingdom,Country_UnitedStates
57,-0.866379017917325,-1.0336270154481528,-0.1551638132862731,-0.9064849436685326,-0.9212872124386804,0.0679117031838418,-0.5072443550425813,-1.1643568660563106,-0.6740719563642131,-0.9895888934898991,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,-0.8139047456846631,-0.5006116040232128,-0.5422566948530807,-0.8282647250882161,-0.8847746590360103,-0.32465106887885353,-0.08892713218357079,-1.0428253153795826,-0.6327203462714646,0.19709843186804332,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,-0.27990185766992726,-0.15868680376878186,-0.5422566948530807,-0.28412407409471024,-0.08149848417726782,-0.32465106887885353,-0.5188166552651154,-0.6326563318456254,-0.357042945653141,0.9522630934594613,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,-0.8293383551648578,1.503648640925711,-0.5180633897551553,-0.909885822737242,-1.103849979452031,-0.32465106887885353,2.982018463907423,-1.0428253153795826,-0.7154235664569617,0.0892177659264122,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,-0.671915538466872,-0.3181837672257668,0.4012822039660129,-0.7670489018514467,-0.7387244454253298,-0.32465106887885353,-0.27408393574411644,-0.7845707701915355,-0.591368736178716,-0.4501855637817434,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,-0.8756391836054418,-0.8766779268067748,-0.42129016936345337,-0.9064849436685326,-0.9943123192440206,-0.32465106887885353,-0.12750146625868447,-1.1491654222217196,-0.6602880863332969,-0.23442423189848116,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,-0.07617821253135751,-0.18314640199860702,-0.5422566948530807,0.40965525592200974,-0.15452359098260804,-0.32465106887885353,-0.5372466148787808,0.29402174206442583,0.08404089533617676,0.0892177659264122,76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-0.8015578581005074,-0.669586661794255,-0.5422566948530807,-0.8180620878820879,-0.9577997658413505,-0.32465106887885353,-0.18964900449081204,-0.8453365455298996,-0.6740719563642131,-0.12654356595685004,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,-0.43732467436791295,0.06287639019638444,-0.5422566948530807,-0.695630441408549,-0.6291867852173195,-0.32465106887885353,-0.10735709179723621,-0.5566991126726705,-0.6051526062096322,0.19709843186804332,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,-0.5237528874570031,0.3790166973168747,-0.5422566948530807,-0.6106084646908138,-0.81174955223067,-0.32465106887885353,2.450978464806692,-0.3744017866575784,-0.6740719563642131,2.2468310847590347,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,-0.8200781894767409,-0.7193211781948995,0.2803156784763855,-0.8622735157753102,-0.8482621056333401,-0.32465106887885353,-0.2153652272075545,-1.0428253153795826,-0.591368736178716,-0.7738275616066368,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,-0.5391864969371978,0.32439026127026516,-0.5422566948530807,-0.5085820926295315,-0.6656993386199895,-0.32465106887885353,0.48540184182367724,-0.6326563318456254,-0.6051526062096322,1.0601437594010923,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,-0.5978342129619376,-0.5631874094945155,-0.5422566948530807,-0.6446172553779079,-0.6291867852173195,-0.32465106887885353,-0.39109274910529457,-0.6782306633493985,-0.5224493860241352,0.19709843186804332,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-0.8200781894767409,-0.8396827844841642,-0.08258389799249667,-0.8996831855311138,-0.9212872124386804,0.0679117031838418,-0.41295153841452564,-0.9972509838758096,-0.6602880863332969,-0.8817082275482679,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,-0.6533952070906385,-0.23451155828123987,-0.08258389799249667,0.03555855836397444,-0.5196491250093092,4.386102195873491,-0.37909184517081473,-0.49593333733430645,-0.5224493860241352,-0.3423048978401123,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,-0.3910238459273289,0.5365772759139985,-0.4938700846572298,-0.6072075856221044,-0.5561616784119793,-0.32465106887885353,0.36367838763109633,-0.5870820003418524,-0.3708268156840572,2.3547117507006656,75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
