作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Li, X., Xia, M.","57206667846;27968229400;","Fuzzy DEA based on team reasoning for the efficiency evaluation of a logistics enterprise",2018,"5th International Conference on Industrial Economics System and Industrial Security Engineering, IEIS 2018 - Proceeding",,,"8597695","","",,,"10.1109/IEIS.2018.8597695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061819053&doi=10.1109%2fIEIS.2018.8597695&partnerID=40&md5=6198be9eaf0508208144b746c22da59e",Conference Paper,"Final","",Scopus,2-s2.0-85061819053
"Xia, M.","27968229400;","A Hesitant Fuzzy Linguistic Multi-criteria Decision-Making Approach Based on Regret Theory",2018,"International Journal of Fuzzy Systems","20","7",,"2135","2143",,9,"10.1007/s40815-018-0502-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053904318&doi=10.1007%2fs40815-018-0502-7&partnerID=40&md5=ed723ef73cc19dbb4de9f61b1552f34f",Article,"Final","",Scopus,2-s2.0-85053904318
"Xia, M., Xu, Z.","27968229400;55502698400;","An approach to multiplicative linguistic group decision making based on possibility degrees",2018,"International Transactions in Operational Research","25","5",,"1611","1634",,3,"10.1111/itor.12222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951730020&doi=10.1111%2fitor.12222&partnerID=40&md5=939489553e2ee1c8b42a07cd9484adbb",Article,"Final","",Scopus,2-s2.0-84951730020
"Xia, M.","27968229400;","Interval-valued intuitionistic fuzzy matrix games based on Archimedean t-conorm and t-norm",2018,"International Journal of General Systems","47","3",,"278","293",,16,"10.1080/03081079.2017.1413100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037735688&doi=10.1080%2f03081079.2017.1413100&partnerID=40&md5=e06f61fc73e57a9f8459b14666cf508e",Article,"Final","",Scopus,2-s2.0-85037735688
"Xia, M., Chen, J., Zeng, X.-J.","27968229400;55917143500;7403248390;","Decision Analysis on Choquet Integral-Based Multi-Criteria Decision-Making with Imprecise Information",2018,"International Journal of Information Technology and Decision Making","17","2",,"677","704",,2,"10.1142/S0219622018500049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043398371&doi=10.1142%2fS0219622018500049&partnerID=40&md5=04084823b1f54bccd73f392b436d0019",Article,"Final","",Scopus,2-s2.0-85043398371
"Cui, X., Xia, M.","57204177920;27968229400;","An approach to manipulate interactive attribute weights strategically with its application in university rankings",2018,"Journal of Intelligent and Fuzzy Systems","35","3",,"3697","3708",,1,"10.3233/JIFS-18483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054825107&doi=10.3233%2fJIFS-18483&partnerID=40&md5=c46cbe8127498bd51dd1da6d0ffd4f31",Article,"Final","",Scopus,2-s2.0-85054825107
"Xia, M., Chen, J.-X.","27968229400;55864183000;","Data Envelopment Analysis Based on Choquet Integral",2017,"International Journal of Intelligent Systems","32","12",,"1312","1331",,7,"10.1002/int.21901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030862191&doi=10.1002%2fint.21901&partnerID=40&md5=45a7590a5b6e209a5adefbe0914cdea6",Article,"Final","",Scopus,2-s2.0-85030862191
"Xia, M., Xu, Z.","27968229400;55502698400;","Some studies on properties of hesitant fuzzy sets",2017,"International Journal of Machine Learning and Cybernetics","8","2",,"489","495",,10,"10.1007/s13042-015-0340-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016089226&doi=10.1007%2fs13042-015-0340-y&partnerID=40&md5=5c2c2555db23eb8ea761ac30cc1b4187",Article,"Final","",Scopus,2-s2.0-85016089226
"Zhang, R., Wang, J., Zhu, X., Xia, M., Yu, M.","7404865041;56737278200;57190493999;27968229400;57192716042;","Some Generalized Pythagorean Fuzzy Bonferroni Mean Aggregation Operators with Their Application to Multiattribute Group Decision-Making",2017,"Complexity","2017",,"5937376","","",,65,"10.1155/2017/5937376","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040862727&doi=10.1155%2f2017%2f5937376&partnerID=40&md5=37a5f5027baa00431c3b4fdaa1f7ffb7",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85040862727
"Xing, Y., Zhang, R., Xia, M., Wang, J.","57194623773;7404865041;27968229400;56737278200;","Generalized point aggregation operators for dual hesitant fuzzy information",2017,"Journal of Intelligent and Fuzzy Systems","33","1",,"515","527",,14,"10.3233/JIFS-161922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021256970&doi=10.3233%2fJIFS-161922&partnerID=40&md5=17a1392cad6431a43f4cceafd372c582",Article,"Final","",Scopus,2-s2.0-85021256970
"Xia, M., Zhang, R., Badr, Y.","27968229400;7404865041;23481220900;","Choquet-based multi-criteria decision making with objective and subjective information",2016,"Journal of Intelligent and Fuzzy Systems","30","2",,"773","781",,1,"10.3233/IFS-151798","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958612186&doi=10.3233%2fIFS-151798&partnerID=40&md5=368fa1f3a3dbbda60a89584382b981ff",Article,"Final","",Scopus,2-s2.0-84958612186
"Xia, M., Chen, J., Zhang, J.","27968229400;55917143500;7601343242;","Multi-criteria decision making based on relative measures",2015,"Annals of Operations Research","229","1",,"791","811",,4,"10.1007/s10479-015-1847-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027944875&doi=10.1007%2fs10479-015-1847-z&partnerID=40&md5=a4c22d947c3324988ed090712e10057f",Article,"Final","",Scopus,2-s2.0-85027944875
"Chen, N., Xu, Z., Xia, M.","57198646317;55502698400;27968229400;","The ELECTRE I multi-criteria decision-making method based on hesitant fuzzy sets",2015,"International Journal of Information Technology and Decision Making","14","3",,"621","657",,70,"10.1142/S0219622014500187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929606388&doi=10.1142%2fS0219622014500187&partnerID=40&md5=b33e0f50f94e800cca71bfa482413c7a",Article,"Final","",Scopus,2-s2.0-84929606388
"Xia, M., Chen, J.","27968229400;55917143500;","Consistency and consensus improving methods for pairwise comparison matrices based on Abelian linearly ordered group",2015,"Fuzzy Sets and Systems","266",,,"1","32",,43,"10.1016/j.fss.2014.07.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923215242&doi=10.1016%2fj.fss.2014.07.019&partnerID=40&md5=387e1277a0b8fc0aaf4c758753adfa78",Article,"Final","",Scopus,2-s2.0-84923215242
"Xia, M., Chen, J.","27968229400;55917143500;","Multi-criteria group decision making based on bilateral agreements",2015,"European Journal of Operational Research","240","3",,"756","764",,22,"10.1016/j.ejor.2014.07.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920528993&doi=10.1016%2fj.ejor.2014.07.035&partnerID=40&md5=07d4099b46750d6e3bc23b84c91d8c2e",Article,"Final","",Scopus,2-s2.0-84920528993
"Xia, M.","27968229400;","Stochastic Multicriteria Acceptability Analysis Based on Choquet Integral",2015,"Journal of Applied Mathematics","2015",,"315340","","",,2,"10.1155/2015/315340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929649711&doi=10.1155%2f2015%2f315340&partnerID=40&md5=7e4c0fc226bb942ff84265344e584471",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84929649711
"Xia, M.","27968229400;","Point operators for intuitionistic multiplicative information",2015,"Journal of Intelligent and Fuzzy Systems","28","2",,"615","620",,8,"10.3233/IFS-141343","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921928466&doi=10.3233%2fIFS-141343&partnerID=40&md5=cd150172d1a10d61c4f6db05474fa35b",Article,"Final","",Scopus,2-s2.0-84921928466
"Xia, M., Chen, J.","27968229400;55917143500;","Studies on Interval Multiplicative Preference Relations and Their Application to Group Decision Making",2015,"Group Decision and Negotiation","24","1",,"115","144",,25,"10.1007/s10726-014-9383-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896691893&doi=10.1007%2fs10726-014-9383-9&partnerID=40&md5=73e220d4a56343969003c60ac3b2a550",Article,"Final","",Scopus,2-s2.0-84896691893
"Chen, N., Xu, Z.-S., Xia, M.-M.","57198646317;55502698400;27968229400;","Hierarchical hesitant fuzzy K-means clustering algorithm",2014,"Applied Mathematics","29","1",,"1","17",,45,"10.1007/s11766-014-3091-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896385758&doi=10.1007%2fs11766-014-3091-8&partnerID=40&md5=43c75858ec7c03387a4dd23419960b8b",Article,"Final","",Scopus,2-s2.0-84896385758
"Xia, M., Xu, Z., Wang, Z.","27968229400;55502698400;57192239552;","Multiplicative consistency-based decision support system for incomplete linguistic preference relations",2014,"International Journal of Systems Science","45","3",,"625","636",,36,"10.1080/00207721.2012.724112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884830473&doi=10.1080%2f00207721.2012.724112&partnerID=40&md5=5a3f08c7cb22a1568c5cae2711011e87",Article,"Final","",Scopus,2-s2.0-84884830473
"Xia, M., Xu, Z.","27968229400;55502698400;","Interval weight generation approaches for reciprocal relations",2014,"Applied Mathematical Modelling","38","3",,"828","838",,33,"10.1016/j.apm.2013.07.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894906431&doi=10.1016%2fj.apm.2013.07.018&partnerID=40&md5=682395c00ccbb2958905ee5626162f67",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84894906431
"Liao, H., Xu, Z., Xia, M.","55580964700;55502698400;27968229400;","Multiplicative consistency of interval-valued intuitionistic fuzzy preference relation",2014,"Journal of Intelligent and Fuzzy Systems","27","6",,"2969","2985",,57,"10.3233/IFS-141256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915754251&doi=10.3233%2fIFS-141256&partnerID=40&md5=4eef4d556fd980e3d9c4307ef7e7b3b5",Article,"Final","",Scopus,2-s2.0-84915754251
"Xia, M., Xu, Z.","27968229400;55502698400;","A novel method for fuzzy multi-criteria decision making",2014,"International Journal of Information Technology and Decision Making","13","3",,"497","519",,8,"10.1142/S0219622014500205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901197517&doi=10.1142%2fS0219622014500205&partnerID=40&md5=0936062e4541f6a354b965ee8ffe7ca0",Article,"Final","",Scopus,2-s2.0-84901197517
"Xu, Z., Xia, M.","55502698400;27968229400;","Iterative algorithms for improving consistency of intuitionistic preference relations",2014,"Journal of the Operational Research Society","65","5",,"708","722",,35,"10.1057/jors.2012.178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899892199&doi=10.1057%2fjors.2012.178&partnerID=40&md5=ecd8b846201ade636375a978944cc150",Article,"Final","",Scopus,2-s2.0-84899892199
"Liao, H., Xu, Z., Xia, M.","55580964700;55502698400;27968229400;","Multiplicative consistency of hesitant fuzzy preference relation and its application in group decision making",2014,"International Journal of Information Technology and Decision Making","13","1",,"47","76",,212,"10.1142/S0219622014500035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893136767&doi=10.1142%2fS0219622014500035&partnerID=40&md5=081029ccbf110f159454c4e792b657a6",Article,"Final","",Scopus,2-s2.0-84893136767
"Xia, M., Xu, Z.","27968229400;55502698400;","Managing hesitant information in gdm problems under fuzzy and multiplicative preference relations",2013,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems","21","6",,"865","897",,107,"10.1142/S0218488513500402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890655106&doi=10.1142%2fS0218488513500402&partnerID=40&md5=784a5541c2ecc4d2fa338fe65148bc30",Article,"Final","",Scopus,2-s2.0-84890655106
"Liang, X., Wei, C., Xia, M.","52063481300;7401658267;27968229400;","New Entropy, Similarity Measure of Intuitionistic Fuzzy Sets and their Applications in Group Decision Making",2013,"International Journal of Computational Intelligence Systems","6","5",,"987","1001",,19,"10.1080/18756891.2013.809939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879641694&doi=10.1080%2f18756891.2013.809939&partnerID=40&md5=8fc6ee6aa110b44b0e22a0fbb3ea81c4",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84879641694
"Xia, M., Xu, Z., Chen, J.","27968229400;55502698400;55917143500;","Algorithms for improving consistency or consensus of reciprocal [0,1]-valued preference relations",2013,"Fuzzy Sets and Systems","216",,,"108","133",,79,"10.1016/j.fss.2012.09.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873714401&doi=10.1016%2fj.fss.2012.09.016&partnerID=40&md5=1e2922b0a7cff32cb9661369273a1f63",Article,"Final","",Scopus,2-s2.0-84873714401
"Xia, M., Xu, Z.","27968229400;55502698400;","Group decision making based on intuitionistic multiplicative aggregation operators",2013,"Applied Mathematical Modelling","37","7",,"5120","5133",,72,"10.1016/j.apm.2012.10.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872615027&doi=10.1016%2fj.apm.2012.10.029&partnerID=40&md5=8f49bb12d5be1a969b0e2b29a38ce7d3",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84872615027
"Xia, M., Xu, Z., Chen, N.","27968229400;55502698400;57198646317;","Some Hesitant Fuzzy Aggregation Operators with Their Application in Group Decision Making",2013,"Group Decision and Negotiation","22","2",,"259","279",,319,"10.1007/s10726-011-9261-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872946596&doi=10.1007%2fs10726-011-9261-7&partnerID=40&md5=8e05cfff17e2c099f159b5499881d3ea",Article,"Final","",Scopus,2-s2.0-84872946596
"Xia, M., Xu, Z., Zhu, B.","27968229400;55502698400;55536258000;","Geometric Bonferroni means with their application in multi-criteria decision making",2013,"Knowledge-Based Systems","40",,,"88","100",,135,"10.1016/j.knosys.2012.11.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872926994&doi=10.1016%2fj.knosys.2012.11.013&partnerID=40&md5=c0fc038dd37d058af7888135a88ff489",Article,"Final","",Scopus,2-s2.0-84872926994
"Chen, N., Xu, Z., Xia, M.","57198646317;55502698400;27968229400;","Correlation coefficients of hesitant fuzzy sets and their applications to clustering analysis",2013,"Applied Mathematical Modelling","37","4",,"2197","2211",,400,"10.1016/j.apm.2012.04.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870243960&doi=10.1016%2fj.apm.2012.04.031&partnerID=40&md5=28525b298dadcd9150807f988e78c027",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84870243960
"Xia, M., Xu, Z., Liao, H.","27968229400;55502698400;55580964700;","Preference relations based on intuitionistic multiplicative information",2013,"IEEE Transactions on Fuzzy Systems","21","1","6212345","113","133",,180,"10.1109/TFUZZ.2012.2202907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873346834&doi=10.1109%2fTFUZZ.2012.2202907&partnerID=40&md5=50138e802289081444cca4f4a38f426f",Article,"Final","",Scopus,2-s2.0-84873346834
"Chen, N., Xu, Z., Xia, M.","57198646317;55502698400;27968229400;","Interval-valued hesitant preference relations and their applications to group decision making",2013,"Knowledge-Based Systems","37",,,"528","540",,422,"10.1016/j.knosys.2012.09.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870056885&doi=10.1016%2fj.knosys.2012.09.009&partnerID=40&md5=1cc948e6af3dde1050ce2e3009ccbc89",Article,"Final","",Scopus,2-s2.0-84870056885
"Zhu, B., Xu, Z., Xia, M.","55536258000;55502698400;27968229400;","Hesitant fuzzy geometric Bonferroni means",2012,"Information Sciences","205",,,"72","85",,401,"10.1016/j.ins.2012.01.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861580042&doi=10.1016%2fj.ins.2012.01.048&partnerID=40&md5=45d16447e0737bd7a66955693f57ab6a",Article,"Final","",Scopus,2-s2.0-84861580042
"Xu, Z., Xia, M.","55502698400;27968229400;","Hesitant fuzzy entropy and cross-entropy and their use in multiattribute decision-making",2012,"International Journal of Intelligent Systems","27","9",,"799","822",,251,"10.1002/int.21548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863934625&doi=10.1002%2fint.21548&partnerID=40&md5=3ac385d8d4c16cdda7c152f406543545",Article,"Final","",Scopus,2-s2.0-84863934625
"Xia, M., Xu, Z., Zhu, B.","27968229400;55502698400;55536258000;","Some issues on intuitionistic fuzzy aggregation operators based on Archimedean t-conorm and t-norm",2012,"Knowledge-Based Systems","31",,,"78","88",,207,"10.1016/j.knosys.2012.02.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862777933&doi=10.1016%2fj.knosys.2012.02.004&partnerID=40&md5=7299a80f86f1c59afd70898f89f47790",Article,"Final","",Scopus,2-s2.0-84862777933
"Zhu, B., Xu, Z., Xia, M.","55536258000;55502698400;27968229400;","Dual hesitant fuzzy sets",2012,"Journal of Applied Mathematics","2012",,"879629","","",,438,"10.1155/2012/879629","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862291231&doi=10.1155%2f2012%2f879629&partnerID=40&md5=2064825a05be105938d5c8c09bad4621",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84862291231
"Xu, Z., Xia, M.","55502698400;27968229400;","Identifying and eliminating dominated alternatives in multi-attribute decision making with intuitionistic fuzzy information",2012,"Applied Soft Computing Journal","12","4",,"1451","1456",,33,"10.1016/j.asoc.2011.08.046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862809436&doi=10.1016%2fj.asoc.2011.08.046&partnerID=40&md5=e0042bf89734d7860a7ca9c6c349f511",Article,"Final","",Scopus,2-s2.0-84862809436
"Xia, M., Xu, Z., Zhu, B.","27968229400;55502698400;55536258000;","Generalized intuitionistic fuzzy Bonferroni means",2012,"International Journal of Intelligent Systems","27","1",,"23","47",,127,"10.1002/int.20515","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455164083&doi=10.1002%2fint.20515&partnerID=40&md5=80a73149f413d96c233229b94e536dc0",Article,"Final","",Scopus,2-s2.0-82455164083
"Xia, M., Xu, Z.","27968229400;55502698400;","Entropy/cross entropy-based group decision making under intuitionistic fuzzy environment",2012,"Information Fusion","13","1",,"31","47",,240,"10.1016/j.inffus.2010.12.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054001280&doi=10.1016%2fj.inffus.2010.12.001&partnerID=40&md5=433fc18779ed2ee57f8a25741812ba3c",Article,"Final","",Scopus,2-s2.0-80054001280
"Xia, M., Xu, Z.","27968229400;55502698400;","Some issues on multiplicative consistency of interval reciprocal relations",2011,"International Journal of Information Technology and Decision Making","10","6",,"1043","1065",,31,"10.1142/S0219622011004701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455192435&doi=10.1142%2fS0219622011004701&partnerID=40&md5=8e818814b0e0aea4abda9cb994dbd791",Article,"Final","",Scopus,2-s2.0-82455192435
"Xia, M., Xu, Z.","27968229400;55502698400;","Methods for fuzzy complementary preference relations based on multiplicative consistency",2011,"Computers and Industrial Engineering","61","4",,"930","935",,25,"10.1016/j.cie.2011.06.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054925767&doi=10.1016%2fj.cie.2011.06.005&partnerID=40&md5=088ec8ae4c9fc6bbdad36c26d7e30be9",Article,"Final","",Scopus,2-s2.0-80054925767
"Xia, M., Xu, Z.","27968229400;55502698400;","On consensus in group decision making based on fuzzy preference relations",2011,"Studies in Fuzziness and Soft Computing","267",,,"263","287",,11,"10.1007/978-3-642-20533-0_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960738911&doi=10.1007%2f978-3-642-20533-0_15&partnerID=40&md5=64fbd2c54da0ec9371e815c65f3948a2",Article,"Final","",Scopus,2-s2.0-79960738911
"Xu, Z., Xia, M.","55502698400;27968229400;","Distance and similarity measures for hesitant fuzzy sets",2011,"Information Sciences","181","11",,"2128","2138",,917,"10.1016/j.ins.2011.01.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952823793&doi=10.1016%2fj.ins.2011.01.028&partnerID=40&md5=301b652f0a9e7fed9eff5ac69e0268f7",Article,"Final","",Scopus,2-s2.0-79952823793
"Xu, Z., Xia, M.","55502698400;27968229400;","On distance and correlation measures of hesitant fuzzy information",2011,"International Journal of Intelligent Systems","26","5",,"410","425",,423,"10.1002/int.20474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952846411&doi=10.1002%2fint.20474&partnerID=40&md5=30371b124f622e2f9d1aa42752057d9c",Article,"Final","",Scopus,2-s2.0-79952846411
"Xia, M., Xu, Z., Chen, N.","27968229400;55502698400;57198646317;","Induced aggregation under confidence levels",2011,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems","19","2",,"201","227",,54,"10.1142/S0218488511006976","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953713678&doi=10.1142%2fS0218488511006976&partnerID=40&md5=11676dce68c5fe8ce2d4abd7a0d505b8",Article,"Final","",Scopus,2-s2.0-79953713678
"Xia, M., Xu, Z.","27968229400;55502698400;","Hesitant fuzzy information aggregation in decision making",2011,"International Journal of Approximate Reasoning","52","3",,"395","407",,1217,"10.1016/j.ijar.2010.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551684086&doi=10.1016%2fj.ijar.2010.09.002&partnerID=40&md5=0e8ffb1b01222fd0d68d8be2754406b0",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-79551684086
"Xu, Z., Xia, M.","55502698400;27968229400;","Induced generalized intuitionistic fuzzy operators",2011,"Knowledge-Based Systems","24","2",,"197","209",,272,"10.1016/j.knosys.2010.04.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650852226&doi=10.1016%2fj.knosys.2010.04.010&partnerID=40&md5=a65908495501a3b65bc3c6c625479582",Article,"Final","",Scopus,2-s2.0-78650852226
"Xia, M., Xu, Z.","27968229400;55502698400;","SOME NEW SIMILARITY MEASURES FOR INTUITIONISTIC FUZZY VALUES AND THEIR APPLICATION IN GROUP DECISION MAKING",2010,"Journal of Systems Science and Systems Engineering","19","4",,"430","452",,70,"10.1007/s11518-010-5151-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650418032&doi=10.1007%2fs11518-010-5151-9&partnerID=40&md5=f43f9c05086868c42dd9610073eded91",Article,"Final","",Scopus,2-s2.0-78650418032
"Jiang, H., Xia, M., Wei, C.","38062408300;27968229400;7401658267;","The priority method of interval fuzzy preference relation",2010,"Applied Mathematical Sciences","4","33-35",,"1681","1690",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953902463&partnerID=40&md5=42e87d0014507bed819afa9ad86c2776",Article,"Final","",Scopus,2-s2.0-77953902463
"Wei, C.-P., Xia, M.-M., Zhang, Y.-Z.","7401658267;27968229400;55899947600;","Multi-criteria decision-making methods based on interval-valued intuitionistic fuzzy sets",2009,"Kongzhi yu Juece/Control and Decision","24","8",,"1230","1234",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749122577&partnerID=40&md5=e06b071305100088bea6f7739b55e8f0",Article,"Final","",Scopus,2-s2.0-69749122577
"Xia, M.M., Jiang, H., Wei, C.","27968229400;38062408300;7401658267;","Research on the priority method of interval fuzzy preference relation",2009,"Applied Mathematical Sciences","3","17-20",,"839","843",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650719768&partnerID=40&md5=295386b72a451b096011fdb459b8b7ba",Article,"Final","",Scopus,2-s2.0-67650719768
