作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Wittenberg, C., Tappin, B.M., Berinsky, A.J., Rand, D.G.","57357542200;57193737528;6602810672;23095594600;","The (minimal) persuasive advantage of political video over text",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","47","e2114388118","","",,1,"10.1073/pnas.2114388118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120323140&doi=10.1073%2fpnas.2114388118&partnerID=40&md5=79a3f0f9c5622e200ee6608ee23e35b6",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85120323140
"Allen, J., Arechar, A.A., Pennycook, G., Rand, D.G.","57216373475;57193423813;50061672800;23095594600;","Scaling up fact-checking using the wisdom of crowds",2021,"Science Advances","7","36","abf4393","","",,8,"10.1126/sciadv.abf4393","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114128754&doi=10.1126%2fsciadv.abf4393&partnerID=40&md5=0c650380183c8f86b612cceeecdd54d2",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85114128754
"Pennycook, G., Rand, D.G.","50061672800;23095594600;","Lack of partisan bias in the identification of fake (versus real) news",2021,"Trends in Cognitive Sciences","25","9",,"725","726",,2,"10.1016/j.tics.2021.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112399986&doi=10.1016%2fj.tics.2021.06.003&partnerID=40&md5=cdb9d17976cf332d7e4021aa4e145946",Letter,"Final","",Scopus,2-s2.0-85112399986
"Pink, S.L., Chu, J., Druckman, J.N., Rand, D.G., Willer, R.","57195965902;55586516300;6603696960;23095594600;16305967100;","Elite party cues increase vaccination intentions among Republicans",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","32","e2106559118","","",,18,"10.1073/pnas.2106559118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111979067&doi=10.1073%2fpnas.2106559118&partnerID=40&md5=4845002fa1e5cad330dafff5ad1ea27a",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85111979067
"Pennycook, G., Binnendyk, J., Newton, C., Rand, D.G.","50061672800;57314539700;35119084900;23095594600;","A practical guide to doing behavioral research on fake news and misinformation",2021,"Collabra: Psychology","7","1","25293","","",,2,"10.1525/collabra.25293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118194800&doi=10.1525%2fcollabra.25293&partnerID=40&md5=eee93e4428606c5fef1b70f06ae0b88f",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85118194800
"McPhetres, J., Rand, D.G., Pennycook, G.","57191412453;23095594600;50061672800;","Character deprecation in fake news: Is it in supply or demand?",2021,"Group Processes and Intergroup Relations","24","4",,"624","637",,2,"10.1177/1368430220965709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107288681&doi=10.1177%2f1368430220965709&partnerID=40&md5=67b405c314c05dcbaee3a51429fa4103",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85107288681
"Pennycook, G., Rand, D.G.","50061672800;23095594600;","The Psychology of Fake News",2021,"Trends in Cognitive Sciences","25","5",,"388","402",,50,"10.1016/j.tics.2021.02.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102739473&doi=10.1016%2fj.tics.2021.02.007&partnerID=40&md5=0dcb7e4a2a7edc91a92aa0293a523d1a",Review,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85102739473
"Kraft-Todd, G.T., Rand, D.G.","56126181000;23095594600;","Practice what you preach: Credibility-enhancing displays and the growth of open science",2021,"Organizational Behavior and Human Decision Processes","164",,,"1","10",,3,"10.1016/j.obhdp.2020.10.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099186382&doi=10.1016%2fj.obhdp.2020.10.009&partnerID=40&md5=b463ac35a5536990ca9f116af6bd5b7b",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85099186382
"Jahanbakhsh, F., Zhang, A.X., Berinsky, A.J., Pennycook, G., Rand, D.G., Karger, D.R.","57201449589;55892530500;6602810672;50061672800;23095594600;7007021839;","Exploring Lightweight Interventions at Posting Time to Reduce the Sharing of Misinformation on Social Media",2021,"Proceedings of the ACM on Human-Computer Interaction","5","CSCW1","3449092","","",,5,"10.1145/3449092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105007360&doi=10.1145%2f3449092&partnerID=40&md5=765fd2ecf256b10fc9789ba669edbd62",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85105007360
"Pennycook, G., Epstein, Z., Mosleh, M., Arechar, A.A., Eckles, D., Rand, D.G.","50061672800;56389573000;36761144000;57193423813;23396490700;23095594600;","Shifting attention to accuracy can reduce misinformation online",2021,"Nature","592","7855",,"590","595",,83,"10.1038/s41586-021-03344-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103049149&doi=10.1038%2fs41586-021-03344-2&partnerID=40&md5=911a7721c9046ef2f7a9a0134f99f621",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85103049149
"Ross, R.M., Rand, D.G., Pennycook, G.","23567212800;23095594600;50061672800;","Beyond “fake news”: Analytic thinking and the detection of false and hyperpartisan news headlines",2021,"Judgment and Decision Making","16","2",,"484","504",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104024577&partnerID=40&md5=c9148f7a886472f22fc42d8f852fc489",Article,"Final","",Scopus,2-s2.0-85104024577
"Chapman, G., Milkman, K.L., Rand, D., Rogers, T., Thaler, R.H.","7202936562;20433982500;23095594600;57001107300;7003764086;","Nudges and choice architecture in organizations: New frontiers",2021,"Organizational Behavior and Human Decision Processes","163",,,"1","3",,4,"10.1016/j.obhdp.2020.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084152304&doi=10.1016%2fj.obhdp.2020.04.004&partnerID=40&md5=f1025805023b7877e2a1835cb3dcf689",Editorial,"Final","",Scopus,2-s2.0-85084152304
"Mosleh, M., Martel, C., Eckles, D., Rand, D.G.","36761144000;57211095608;23396490700;23095594600;","Shared partisanship dramatically increases social tie formation in a Twitter field experiment",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","7","e2022761118","","",,14,"10.1073/pnas.2022761118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101038121&doi=10.1073%2fpnas.2022761118&partnerID=40&md5=799ff3c78d3921487f180cd79b65e6b8",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85101038121
"Brashier, N.M., Pennycook, G., Berinsky, A.J., Rand, D.G.","56798408200;50061672800;6602810672;23095594600;","Timing matters when correcting fake news",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","5","e2020043118","","",,18,"10.1073/pnas.2020043118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100006361&doi=10.1073%2fpnas.2020043118&partnerID=40&md5=4e077edb58dd0f9c46e5b6adca6b240d",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85100006361
"Rand, D.G.","23095594600;","Understanding and reducing the spread of misinformation online",2021,"CEUR Workshop Proceedings","2890",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109019549&partnerID=40&md5=8e9ceb08aabbb421da4b32a8282efe29",Conference Paper,"Final","",Scopus,2-s2.0-85109019549
"Tappin, B.M., Pennycook, G., Rand, D.G.","57193737528;50061672800;23095594600;","Rethinking the Link Between Cognitive Sophistication and Politically Motivated Reasoning",2021,"Journal of Experimental Psychology: General","150","6",,"1095","1114",,13,"10.1037/xge0000974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103578550&doi=10.1037%2fxge0000974&partnerID=40&md5=ed11cdb82d93f74ab1798338a64ba857",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85103578550
"Martel, C., Mosleh, M., Rand, D.G.","57211095608;36761144000;23095594600;","You’re definitely wrong, maybe: Correction style has minimal effect on corrections of misinformation online",2021,"Media and Communication","9","1",,"120","133",,4,"10.17645/mac.v9i1.3519","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101069099&doi=10.17645%2fmac.v9i1.3519&partnerID=40&md5=8d07798b27c3c28d790392f870cf3322",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85101069099
"Martel, C., Pennycook, G., Rand, D.G.","57211095608;50061672800;23095594600;","Reliance on emotion promotes belief in fake news",2020,"Cognitive Research: Principles and Implications","5","1","47","","",,52,"10.1186/s41235-020-00252-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092188429&doi=10.1186%2fs41235-020-00252-3&partnerID=40&md5=92236fd807cc3d65df8909f11d1c29aa",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85092188429
"Mosleh, M., Kyker, K., Cohen, J.D., Rand, D.G.","36761144000;57217189961;54992680400;23095594600;","Globalization and the rise and fall of cognitive control",2020,"Nature Communications","11","1","3099","","",,3,"10.1038/s41467-020-16850-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086693891&doi=10.1038%2fs41467-020-16850-0&partnerID=40&md5=c18ad8752d5c48227947d108c27b55f1",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85086693891
"Pennycook, G., Bear, A., Collins, E.T., Rand, D.G.","50061672800;57015048200;57219850685;23095594600;","The implied truth effect: Attaching warnings to a subset of fake news headlines increases perceived accuracy of headlines without warnings",2020,"Management Science","66","11",,"4944","4957",,93,"10.1287/mnsc.2019.3478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095723404&doi=10.1287%2fmnsc.2019.3478&partnerID=40&md5=78803077b8421cad9cc1bc667286c976",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85095723404
"Tappin, B.M., Pennycook, G., Rand, D.G.","57193737528;50061672800;23095594600;","Bayesian or biased? Analytic thinking and political belief updating",2020,"Cognition","204",,"104375","","",,12,"10.1016/j.cognition.2020.104375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086803445&doi=10.1016%2fj.cognition.2020.104375&partnerID=40&md5=1020a44b6cb17894b2adf64d0c045946",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85086803445
"Finkel, E.J., Bail, C.A., Cikara, M., Ditto, P.H., Iyengar, S., Klar, S., Mason, L., McGrath, M.C., Nyhan, B., Rand, D.G., Skitka, L.J., Tucker, J.A., Van Bavel, J.J., Wang, C.S., Druckman, J.N.","7005246359;26530927100;36514320100;7003936520;7202158185;55754821200;55509119500;55555146400;35759060800;23095594600;6701806872;8159413200;22986966200;35773668000;6603696960;","Political sectarianism in America: A poisonous cocktail of othering, aversion, and moralization poses a threat to democracy",2020,"Science","370","6516",,"533","536",,87,"10.1126/SCIENCE.ABE1715","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094936190&doi=10.1126%2fSCIENCE.ABE1715&partnerID=40&md5=f0b42e7fe7ed7d1e99c849e7268bf899",Review,"Final","",Scopus,2-s2.0-85094936190
"Stagnaro, M.N., Arechar, A.A., Rand, D.G.","56692768700;57193423813;23095594600;","Are those who believe in God really more prosocial?",2020,"Religion, Brain and Behavior","10","4",,"444","458",,3,"10.1080/2153599X.2019.1695656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076395273&doi=10.1080%2f2153599X.2019.1695656&partnerID=40&md5=24bd41a5bdd9a66c2fea336bb6934ae4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85076395273
"Epstein, Z., Levine, S., Rand, D.G., Rahwan, I.","56389573000;57202333145;23095594600;23009881000;","Who Gets Credit for AI-Generated Art?",2020,"iScience","23","9","101515","","",,7,"10.1016/j.isci.2020.101515","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090402525&doi=10.1016%2fj.isci.2020.101515&partnerID=40&md5=88075459afdef688530401187fb7fe73",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85090402525
"Tappin, B.M., Pennycook, G., Rand, D.G.","57193737528;50061672800;23095594600;","Thinking clearly about causal inferences of politically motivated reasoning: why paradigmatic study designs often undermine causal inference",2020,"Current Opinion in Behavioral Sciences","34",,,"81","87",,39,"10.1016/j.cobeha.2020.01.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078677876&doi=10.1016%2fj.cobeha.2020.01.003&partnerID=40&md5=4ceb5b3a771e53e18f81ff7dd4e0f762",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85078677876
"Bago, B., Rand, D.G., Pennycook, G.","55314391300;23095594600;50061672800;","Fake news, fast and slow: Deliberation reduces belief in false (but not true) news headlines",2020,"Journal of Experimental Psychology: General","149","8",,"1608","1613",,100,"10.1037/xge0000729","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078609227&doi=10.1037%2fxge0000729&partnerID=40&md5=10a33acf5b5fe1db5aac8e5c246f10ae",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85078609227
"Pennycook, G., McPhetres, J., Zhang, Y., Lu, J.G., Rand, D.G.","50061672800;57191412453;57217539293;57192701797;23095594600;","Fighting COVID-19 Misinformation on Social Media: Experimental Evidence for a Scalable Accuracy-Nudge Intervention",2020,"Psychological Science","31","7",,"770","780",,411,"10.1177/0956797620939054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087378095&doi=10.1177%2f0956797620939054&partnerID=40&md5=ac974f3b944f15bdcdc06d9da76506fe",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85087378095
"Bavel, J.J.V., Baicker, K., Boggio, P.S., Capraro, V., Cichocka, A., Cikara, M., Crockett, M.J., Crum, A.J., Douglas, K.M., Druckman, J.N., Drury, J., Dube, O., Ellemers, N., Finkel, E.J., Fowler, J.H., Gelfand, M., Han, S., Haslam, S.A., Jetten, J., Kitayama, S., Mobbs, D., Napper, L.E., Packer, D.J., Pennycook, G., Peters, E., Petty, R.E., Rand, D.G., Reicher, S.D., Schnall, S., Shariff, A., Skitka, L.J., Smith, S.S., Sunstein, C.R., Tabri, N., Tucker, J.A., Linden, S., Lange, P., Weeden, K.A., Wohl, M.J.A., Zaki, J., Zion, S.R., Willer, R.","22986966200;6603361567;10340985700;49361021300;35765189600;36514320100;24450177000;16067976500;7101692693;6603696960;7005034087;55819994800;7004525217;7005246359;57203297446;7201803113;7405942378;7005784725;7003316543;55237471300;6701470126;8691439200;22986127600;50061672800;7203065569;7103153672;23095594600;55405141800;17346586800;20436715000;6701806872;56120499300;7006153931;54413244700;8159413200;54409938000;57216654580;6602819097;7006650468;18134766700;57194395292;16305967100;","Using social and behavioural science to support COVID-19 pandemic response",2020,"Nature Human Behaviour","4","5",,"460","471",,1819,"10.1038/s41562-020-0884-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084201879&doi=10.1038%2fs41562-020-0884-z&partnerID=40&md5=0cb428a9cc932e11be027b03e886e21b",Review,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85084201879
"Epstein, Z., Pennycook, G., Rand, D.","56389573000;50061672800;23095594600;","Will the Crowd Game the Algorithm?: Using Layperson Judgments to Combat Misinformation on Social Media by Downranking Distrusted Sources",2020,"Conference on Human Factors in Computing Systems - Proceedings",,,"3376232","","",,17,"10.1145/3313831.3376232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091273977&doi=10.1145%2f3313831.3376232&partnerID=40&md5=0d9a8aab46872f901f7d1e3ec7523230",Conference Paper,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85091273977
"Pennycook, G., Rand, D.G.","50061672800;23095594600;","Who falls for fake news? The roles of bullshit receptivity, overclaiming, familiarity, and analytic thinking",2020,"Journal of Personality","88","2",,"185","200",,180,"10.1111/jopy.12476","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064526969&doi=10.1111%2fjopy.12476&partnerID=40&md5=83e2973ebf948388b3bd3fe9e73494c2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85064526969
"Littman, R., Estrada, S., Stagnaro, M.N., Dunham, Y., Rand, D., Baskin-Sommers, A.","56521338500;57208484207;56692768700;14630304300;23095594600;13007296900;","Community Violence and Prosociality: Experiencing and Committing Violence Predicts Norm-Enforcing Punishment but Not Cooperation",2020,"Social Psychological and Personality Science","11","2",,"276","283",,2,"10.1177/1948550619849431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067880583&doi=10.1177%2f1948550619849431&partnerID=40&md5=0b39eb41424dcbf584d754ce2d340633",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85067880583
"Almaatouq, A., Krafft, P., Dunham, Y., Rand, D.G., Pentland, A.","55919105400;55699038000;14630304300;23095594600;7102755925;","Turkers of the World Unite: Multilevel In-Group Bias Among Crowdworkers on Amazon Mechanical Turk",2020,"Social Psychological and Personality Science","11","2",,"151","159",,9,"10.1177/1948550619837002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064665461&doi=10.1177%2f1948550619837002&partnerID=40&md5=d633cbfb790cc145fbd7f4540a6c51c8",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85064665461
"Mosleh, M., Pennycook, G., Rand, D.G.","36761144000;50061672800;23095594600;","Self-reported willingness to share political news articles in online surveys correlates with actual sharing on Twitter",2020,"PLoS ONE","15","2","e0228882","","",,44,"10.1371/journal.pone.0228882","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079239252&doi=10.1371%2fjournal.pone.0228882&partnerID=40&md5=c013febbc7a947a93d1e996d3472d06f",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85079239252
"De keersmaecker, J., Dunning, D., Pennycook, G., Rand, D.G., Sanchez, C., Unkelbach, C., Roets, A.","56682807000;55605772689;50061672800;23095594600;57212951994;12787875700;12791487400;","Investigating the Robustness of the Illusory Truth Effect Across Individual Differences in Cognitive Ability, Need for Cognitive Closure, and Cognitive Style",2020,"Personality and Social Psychology Bulletin","46","2",,"204","215",,32,"10.1177/0146167219853844","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064528070&doi=10.1177%2f0146167219853844&partnerID=40&md5=baf292b8165e6ff2fc737092fbc92a9a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85064528070
"Mosleh, M., Stewart, A.J., Plotkin, J.B., Rand, D.G.","36761144000;55266356200;7006104476;23095594600;","Prosociality in the economic dictator game is associated with less parochialism and greater willingness to vote for intergroup compromise",2020,"Judgment and Decision Making","15","1",,"1","6",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079455204&partnerID=40&md5=9266ee67f68e2f68f6d601fe624ab1f3",Article,"Final","",Scopus,2-s2.0-85079455204
"Jordan, J.J., Rand, D.G.","56044438100;23095594600;","Signaling when no one is watching: A reputation heuristics account of outrage and punishment in one-shot anonymous interactions",2020,"Journal of Personality and Social Psychology","118","1",,"57","88",,47,"10.1037/pspi0000186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064415422&doi=10.1037%2fpspi0000186&partnerID=40&md5=78d589ec68d44e39ab037a14cb0d4752",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85064415422
"Martin, J.W., Jordan, J.J., Rand, D.G., Cushman, F.","50061550600;56044438100;23095594600;8286891500;","When do we punish people who don't?",2019,"Cognition","193",,"104040","","",,6,"10.1016/j.cognition.2019.104040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070263874&doi=10.1016%2fj.cognition.2019.104040&partnerID=40&md5=e2f12505514359e71bea95c721e01d27",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85070263874
"Epstein, Z., Peysakhovich, A., Rand, D.","56389573000;55258497600;23095594600;","The good, the bad, and the unflinchingly selfish: Pro-sociality can beWell predicted using payoffs and three behavioral types",2019,"ACM Transactions on Economics and Computation","7","3","13","","",,,"10.1145/3355947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075620225&doi=10.1145%2f3355947&partnerID=40&md5=9d8214b0cb5f29df06e7e2dd8c4bafe8",Article,"Final","",Scopus,2-s2.0-85075620225
"Peyton, K., Sierra-Arévalo, M., Rand, D.G.","55233830900;57190046555;23095594600;","A field experiment on community policing and police legitimacy",2019,"Proceedings of the National Academy of Sciences of the United States of America","116","40",,"19894","19898",,45,"10.1073/pnas.1910157116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072777183&doi=10.1073%2fpnas.1910157116&partnerID=40&md5=225d8b76bf7522aa059b626b3eb1bfee",Review,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85072777183
"Fazio, L.K., Rand, D.G., Pennycook, G.","15057744500;23095594600;50061672800;","Repetition increases perceived truth equally for plausible and implausible statements",2019,"Psychonomic Bulletin and Review","26","5",,"1705","1710",,39,"10.3758/s13423-019-01651-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071012766&doi=10.3758%2fs13423-019-01651-4&partnerID=40&md5=43eb045ddafd3c9c601237f8e4fb9b30",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85071012766
"Yoeli, E., Rathauser, J., Bhanot, S.P., Kimenye, M.K., Mailu, E., Masini, E., Owiti, P., Rand, D.","55885143400;57210898855;57194579613;57210894927;57192941599;57191503369;57189644786;23095594600;","Digital health support in treatment for tuberculosis",2019,"New England Journal of Medicine","381","10",,"986","987",,20,"10.1056/NEJMc1806550","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071778559&doi=10.1056%2fNEJMc1806550&partnerID=40&md5=876f6287bb9f5bb790394c7082356089",Editorial,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85071778559
"Stewart, A.J., Mosleh, M., Diakonova, M., Arechar, A.A., Rand, D.G., Plotkin, J.B.","55266356200;36761144000;57200533354;57193423813;23095594600;7006104476;","Information gerrymandering and undemocratic decisions",2019,"Nature","573","7772",,"117","121",,58,"10.1038/s41586-019-1507-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071772914&doi=10.1038%2fs41586-019-1507-6&partnerID=40&md5=ce8258159b784d8d425dba72c5e9c090",Article,"Final","",Scopus,2-s2.0-85071772914
"Köbis, N.C., Verschuere, B., Bereby-Meyer, Y., Rand, D., Shalvi, S.","56426601500;6602849119;6602602634;23095594600;26030072600;","Intuitive Honesty Versus Dishonesty: Meta-Analytic Evidence",2019,"Perspectives on Psychological Science","14","5",,"778","796",,38,"10.1177/1745691619851778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068858457&doi=10.1177%2f1745691619851778&partnerID=40&md5=403f2c76e608af6837ae0827abab5357",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85068858457
