作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Grant, A.M., Shandell, M.S.","9333161800;57408505600;","Social Motivation at Work: The Organizational Psychology of Effort for, Against, and with Others",2022,"Annual Review of Psychology","73",,,"301","326",,3,"10.1146/annurev-psych-060321-033406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114520058&doi=10.1146%2fannurev-psych-060321-033406&partnerID=40&md5=783ef00d7c6de87ab78ef77680b4f922",Review,"Final","",Scopus,2-s2.0-85114520058
"Shin, J., Grant, A.M.","57226619594;9333161800;","When putting work off pays off: The curvilinear relationship between procrastination and creativity",2021,"Academy of Management Journal","64","3",,"772","798",,4,"10.5465/AMJ.2018.1471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112020402&doi=10.5465%2fAMJ.2018.1471&partnerID=40&md5=f8fa902da8d1248279ebad52846f7eb6",Article,"Final","",Scopus,2-s2.0-85112020402
"Chang, E.H., Milkman, K.L., Gromet, D.M., Rebele, R.W., Massey, C., Duckworth, A.L., Grant, A.M.","57207467454;20433982500;15839360600;57208279891;23995405700;11138779200;9333161800;","The mixed effects of online diversity training",2019,"Proceedings of the National Academy of Sciences of the United States of America","116","16",,"7778","7783",,53,"10.1073/pnas.1816076116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064335980&doi=10.1073%2fpnas.1816076116&partnerID=40&md5=5a4dcf8cf705e03ee7f47bc38887c741",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85064335980
"Shin, J., Grant, A.M.","57189049658;9333161800;","Bored by interest: How intrinsic motivation in one task can reduce performance on other tasks",2019,"Academy of Management Journal","62","2",,"415","436",,23,"10.5465/amj.2017.0735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069860829&doi=10.5465%2famj.2017.0735&partnerID=40&md5=b720b00c5227383c9b7e62bd2e68f23a",Article,"Final","",Scopus,2-s2.0-85069860829
"GRANT, A.","9333161800;","The surprising value of obvious insights",2019,"MIT Sloan Management Review","60","3",,"8","10",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085989434&partnerID=40&md5=12fec107d45660b9f55169ba751837cb",Article,"Final","",Scopus,2-s2.0-85085989434
"Grant, A.M.","9333161800;","Writing a Book for Real People: On Giving the Psychology of Giving Away",2019,"Perspectives on Psychological Science","14","1",,"91","95",,3,"10.1177/1745691618808514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060600180&doi=10.1177%2f1745691618808514&partnerID=40&md5=4944a21f0f6067792066c386b62d1641",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85060600180
"Menges, J.I., Tussing, D.V., Wihler, A., Grant, A.M.","36018689000;57194026478;55513267500;9333161800;","When job performance is all relative: How family motivation energizes effort and compensates for intrinsic motivation",2017,"Academy of Management Journal","60","2",,"695","719",,91,"10.5465/amj.2014.0898","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018323411&doi=10.5465%2famj.2014.0898&partnerID=40&md5=391bfc4e3b23166cb6c7663d48440689",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85018323411
"Grant, A.M., Little, B.R., Phillips, S.D.","9333161800;7202533347;36715378000;","Personal projects and organizational lives",2017,"Personal Project Pursuit: Goals, Action, and Human Flourishing",,,,"221","246",,10,"10.4324/9781315089928-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076661100&doi=10.4324%2f9781315089928-8&partnerID=40&md5=7d2ec579ffbc691408ac31f2106e47fe",Book Chapter,"Final","",Scopus,2-s2.0-85076661100
"Little, B.R., Grant, A.M.","7202533347;9333161800;","The sustainable pursuit of core projects: Retrospect and prospects",2017,"Personal Project Pursuit: Goals, Action, and Human Flourishing",,,,"403","444",,7,"10.4324/9781315089928-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076643812&doi=10.4324%2f9781315089928-15&partnerID=40&md5=02bc576065d170fd16dda19d73201e85",Book Chapter,"Final","",Scopus,2-s2.0-85076643812
"Cross, R., Rebele, R., Grant, A.","7202235871;57192312877;9333161800;","Collaborative overload",2016,"Harvard Business Review","2016","January-February",,"","",7,90,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004024079&partnerID=40&md5=7fb3ab295eac03f22baa97ba3369e6b0",Note,"Final","",Scopus,2-s2.0-85004024079
