作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Rauh, J.D., Sufi, A.","12786115500;16048547000;","Capital structure and debt structure",2010,"Review of Financial Studies","23","12",,"4242","4280",,188,"10.1093/rfs/hhq095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649479456&doi=10.1093%2frfs%2fhhq095&partnerID=40&md5=d5a89692247087944788128f434606f5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-78649479456
"Mian, A., Sufi, A.","24824916100;16048547000;","The great recession: Lessons from microeconomic data",2010,"American Economic Review","100","2",,"51","56",,90,"10.1257/aer.100.2.51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956111999&doi=10.1257%2faer.100.2.51&partnerID=40&md5=22229aba468738b45052c4caf06ad581",Conference Paper,"Final","",Scopus,2-s2.0-77956111999
"Mian, A., Sufi, A.","24824916100;16048547000;","Household leverage and the recession of 2007-09",2010,"IMF Economic Review","58","1",,"74","117",,132,"10.1057/imfer.2010.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955007721&doi=10.1057%2fimfer.2010.2&partnerID=40&md5=e65b9fc97c1dc538b5b0885ef11cdbad",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79955007721
"Atif, M., Amir, S.","24824916100;16048547000;","The consequences of mortgage credit expansion: Evidence from the U.S. mortgage default crisis",2009,"Quarterly Journal of Economics","124","4",,"1449","1496",,741,"10.1162/qjec.2009.124.4.1449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449151676&doi=10.1162%2fqjec.2009.124.4.1449&partnerID=40&md5=42b08a2871864b4cde023aa2c9dddaa5",Article,"Final","",Scopus,2-s2.0-72449151676
"Roberts, M.R., Sufi, A.","56327374500;16048547000;","Renegotiation of financial contracts: Evidence from private credit agreements",2009,"Journal of Financial Economics","93","2",,"159","184",,237,"10.1016/j.jfineco.2008.08.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67849084843&doi=10.1016%2fj.jfineco.2008.08.005&partnerID=40&md5=9761b6c0f48549605a31d4f3308decf8",Article,"Final","",Scopus,2-s2.0-67849084843
"Roberts, M.R., Sufi, A.","56327374500;16048547000;","Control rights and capital structure: An empirical investigation",2009,"Journal of Finance","64","4",,"1657","1695",,222,"10.1111/j.1540-6261.2009.01476.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349210976&doi=10.1111%2fj.1540-6261.2009.01476.x&partnerID=40&md5=60154475ad6f1c1b4b338d0275c6f2e0",Article,"Final","All Open Access, Green",Scopus,2-s2.0-67349210976
"Nini, G., Smith, D.C., Sufi, A.","23025574800;57191273783;16048547000;","Creditor control rights and firm investment policy",2009,"Journal of Financial Economics","92","3",,"400","420",,261,"10.1016/j.jfineco.2008.04.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349180230&doi=10.1016%2fj.jfineco.2008.04.008&partnerID=40&md5=62340dd59f94d35c593cddca471a3149",Article,"Final","All Open Access, Green",Scopus,2-s2.0-67349180230
"Sufi, A.","16048547000;","The real effects of debt certification: Evidence from the introduction of bank loan ratings",2009,"Review of Financial Studies","22","4",,"1659","1691",,151,"10.1093/rfs/hhm061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65349089015&doi=10.1093%2frfs%2fhhm061&partnerID=40&md5=105bd31133c9d1959804ac2b45cb3a4d",Article,"Final","",Scopus,2-s2.0-65349089015
"Sufi, A.","16048547000;","Bank lines of credit in corporate finance: An empirical analysis",2009,"Review of Financial Studies","22","3",,"1057","1088",,342,"10.1093/revfin/hhm007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60449107699&doi=10.1093%2frevfin%2fhhm007&partnerID=40&md5=fdfd86abbefad26cfa1f3b44ce36d32d",Article,"Final","",Scopus,2-s2.0-60449107699
"Sufi, A.","16048547000;","Information asymmetry and financing arrangements: Evidence from syndicated loans",2007,"Journal of Finance","62","2",,"629","668",,546,"10.1111/j.1540-6261.2007.01219.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947301769&doi=10.1111%2fj.1540-6261.2007.01219.x&partnerID=40&md5=d578661f31a0163bf9018019b8530c8d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-33947301769
"Finkelstein, A., McGarry, K., Sufi, A.","7101962367;36884142900;16048547000;","Dynamic inefficiencies in insurance markets: Evidence from long-term care insurance",2005,"American Economic Review","95","2",,"224","228",,47,"10.1257/000282805774669808","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747433800&doi=10.1257%2f000282805774669808&partnerID=40&md5=05e15426040bf656602d93a0960317fc",Article,"Final","All Open Access, Green",Scopus,2-s2.0-33747433800
