作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Fama, E.F., French, K.R.","6603950815;7006094907;","The Value Premium",2021,"Review of Asset Pricing Studies","11","1",,"105","121",,3,"10.1093/rapstu/raaa021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110031231&doi=10.1093%2frapstu%2fraaa021&partnerID=40&md5=68e8070f28a921763485e3fd57de4627",Review,"Final","",Scopus,2-s2.0-85110031231
"Fama, E.F., French, K.R.","6603950815;7006094907;","Comparing Cross-Section and Time-Series Factor Models",2020,"Review of Financial Studies","33","5",,"1891","1926",,19,"10.1093/rfs/hhz089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087642001&doi=10.1093%2frfs%2fhhz089&partnerID=40&md5=132dca42035b23b8089c24a4703d85b7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85087642001
"Fama, E.F., French, K.R.","6603950815;7006094907;","Long-horizon returns",2018,"Review of Asset Pricing Studies","8","2",,"232","252",,17,"10.1093/rapstu/ray001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050503004&doi=10.1093%2frapstu%2fray001&partnerID=40&md5=f49513ef9bbf362fac7f209eedb67ffc",Article,"Final","",Scopus,2-s2.0-85050503004
"Fama, E.F., French, K.R.","6603950815;7006094907;","Choosing factors",2018,"Journal of Financial Economics","128","2",,"234","252",,201,"10.1016/j.jfineco.2018.02.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043978552&doi=10.1016%2fj.jfineco.2018.02.012&partnerID=40&md5=d3ffa8e8e08e915b0488fd8e74fe85e0",Article,"Final","",Scopus,2-s2.0-85043978552
"Fama, E.F., French, K.R.","6603950815;7006094907;","Volatility lessons",2018,"Financial Analysts Journal","74","3",,"42","53",,11,"10.2469/faj.v74.n3.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052658898&doi=10.2469%2ffaj.v74.n3.6&partnerID=40&md5=6389bc9cffd1691c2fc50b91a5f208f5",Article,"Final","",Scopus,2-s2.0-85052658898
"Fama, E.F., French, K.R.","6603950815;7006094907;","International tests of a five-factor asset pricing model",2017,"Journal of Financial Economics","123","3",,"441","463",,261,"10.1016/j.jfineco.2016.11.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009433781&doi=10.1016%2fj.jfineco.2016.11.004&partnerID=40&md5=07ae44e55ce79985cfbab728dcc8cffc",Article,"Final","",Scopus,2-s2.0-85009433781
"Fama, E.F., French, K.R.","6603950815;7006094907;","Dissecting Anomalies with a Five-Factor Model",2016,"Review of Financial Studies","29","1",,"69","103",,318,"10.1093/rfs/hhv043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959877450&doi=10.1093%2frfs%2fhhv043&partnerID=40&md5=116fd82c3c32f0d6606366932fbac18a",Article,"Final","",Scopus,2-s2.0-84959877450
"Fama, E.F., French, K.R.","6603950815;7006094907;","Incremental variables and the investment opportunity set",2015,"Journal of Financial Economics","117","3",,"470","488",,32,"10.1016/j.jfineco.2015.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938748521&doi=10.1016%2fj.jfineco.2015.05.001&partnerID=40&md5=786e2ba46da0a9259d2bf288e422994b",Article,"Final","",Scopus,2-s2.0-84938748521
"Fama, E.F., French, K.R.","6603950815;7006094907;","A five-factor asset pricing model",2015,"Journal of Financial Economics","116","1",,"1","22",,1982,"10.1016/j.jfineco.2014.10.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925583316&doi=10.1016%2fj.jfineco.2014.10.010&partnerID=40&md5=ef3ad6ab88a3087fdcde9f3ca7ffa363",Article,"Final","",Scopus,2-s2.0-84925583316
"Fama, E.F., French, K.R.","6603950815;7006094907;","Size, value, and momentum in international stock returns",2012,"Journal of Financial Economics","105","3",,"457","472",,768,"10.1016/j.jfineco.2012.05.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862759187&doi=10.1016%2fj.jfineco.2012.05.011&partnerID=40&md5=6af91238cb68dbda92dcb21b5e861a0f",Article,"Final","",Scopus,2-s2.0-84862759187
