作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Su, B., Ang, B.W., Sun, Y.-F.","54790177400;7007186262;57437721800;","Input-output analysis of embodied emissions: Impacts of imports data treatment on emission drivers",2022,"Energy Economics","107",,"105875","","",,2,"10.1016/j.eneco.2022.105875","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124284978&doi=10.1016%2fj.eneco.2022.105875&partnerID=40&md5=e25d48ec1381a0f65143bd3396075b64",Article,"Final","",Scopus,2-s2.0-85124284978
"Su, B., Goh, T., Ang, B.W., Ng, T.S.","54790177400;57190946639;7007186262;8096010200;","Energy consumption and energy efficiency trends in Singapore: The case of a meticulously planned city",2022,"Energy Policy","161",,"112732","","",,1,"10.1016/j.enpol.2021.112732","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119897366&doi=10.1016%2fj.enpol.2021.112732&partnerID=40&md5=1727375748d72259ca706b30419b333b",Article,"Final","",Scopus,2-s2.0-85119897366
"Goh, T., Ang, B.W.","57190946639;7007186262;","Integrating combined heat and power in index decomposition analysis of the power sector",2021,"Energy Efficiency","14","7","76","","",,1,"10.1007/s12053-021-09969-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115661089&doi=10.1007%2fs12053-021-09969-6&partnerID=40&md5=7a853bb2dbafdfaf12e6796de84637ea",Article,"Final","",Scopus,2-s2.0-85115661089
"Su, B., Ang, B.W., Liu, Y.","54790177400;7007186262;56383915700;","Multi-region input-output analysis of embodied emissions and intensities: Spatial aggregation by linking regional and global datasets",2021,"Journal of Cleaner Production","313",,"127894","","",,11,"10.1016/j.jclepro.2021.127894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108160740&doi=10.1016%2fj.jclepro.2021.127894&partnerID=40&md5=4a90eb16d24503305f114ba95d49a2bd",Article,"Final","",Scopus,2-s2.0-85108160740
"Ščasný, M., Ang, B.W., Rečka, L.","57208759576;7007186262;55767900100;","Decomposition analysis of air pollutants during the transition and post-transition periods in the Czech Republic",2021,"Renewable and Sustainable Energy Reviews","145",,"111137","","",,1,"10.1016/j.rser.2021.111137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105348101&doi=10.1016%2fj.rser.2021.111137&partnerID=40&md5=7298ce67869ddb1aae2c164a3b2f8625",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85105348101
"Goh, T., Zhong, S., Ang, B.W., Su, B., Ng, S.H., Chai, K.-H.","57190946639;55993968100;7007186262;54790177400;24388862200;56134357500;","Driving factors of changes in international maritime energy consumption: Microdata evidence 2014–2017",2021,"Energy Policy","154",,"112288","","",,,"10.1016/j.enpol.2021.112288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104086264&doi=10.1016%2fj.enpol.2021.112288&partnerID=40&md5=a01385bf743275012b6846fb773206c3",Article,"Final","",Scopus,2-s2.0-85104086264
"Goh, T., Ang, B.W.","57190946639;7007186262;","Four reasons why there is so much confusion about energy efficiency",2020,"Energy Policy","146",,"111832","","",,6,"10.1016/j.enpol.2020.111832","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089696381&doi=10.1016%2fj.enpol.2020.111832&partnerID=40&md5=84946ee20447e906afc0cd4ed8688cb1",Article,"Final","",Scopus,2-s2.0-85089696381
"Su, B., Ang, B.W.","54790177400;7007186262;","Demand contributors and driving factors of Singapore's aggregate carbon intensities",2020,"Energy Policy","146",,"111817","","",,15,"10.1016/j.enpol.2020.111817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089489563&doi=10.1016%2fj.enpol.2020.111817&partnerID=40&md5=fbf880fc2f7e5a0f9e7359afec3369ce",Article,"Final","",Scopus,2-s2.0-85089489563
"Goh, T., Ang, B.W.","57190946639;7007186262;","CO2 emissions from electricity generation in ASEAN: An empirical spatial-temporal index decomposition analysis",2020,"IOP Conference Series: Earth and Environmental Science","463","1","12039","","",,,"10.1088/1755-1315/463/1/012039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083445835&doi=10.1088%2f1755-1315%2f463%2f1%2f012039&partnerID=40&md5=6e5d6e53d82285564bca8885938402dc",Conference Paper,"Final","All Open Access, Gold",Scopus,2-s2.0-85083445835
"Goh, T., Ang, B.W.","57190946639;7007186262;","Comprehensive economy-wide energy efficiency and emissions accounting systems for tracking national progress",2019,"Energy Efficiency","12","8",,"1951","1971",,5,"10.1007/s12053-019-09796-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065413512&doi=10.1007%2fs12053-019-09796-w&partnerID=40&md5=1abb0eee3aeb7cad8a0d8b9be61b2a02",Article,"Final","",Scopus,2-s2.0-85065413512
"Goh, T., Ang, B.W.","57190946639;7007186262;","Index decomposition analysis: Models and applications",2019,"Routledge Handbook of Energy Economics",,,,"482","505",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121093309&partnerID=40&md5=0223394740ef366363f9f7db34b58e61",Book Chapter,"Final","",Scopus,2-s2.0-85121093309
"Su, B., Ang, B.W., Li, Y.","54790177400;7007186262;57190390023;","Structural path and decomposition analysis of aggregate embodied energy and emission intensities",2019,"Energy Economics","83",,,"345","360",,58,"10.1016/j.eneco.2019.07.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070549355&doi=10.1016%2fj.eneco.2019.07.020&partnerID=40&md5=4f695d1d0f89a78f1808becac605fd84",Article,"Final","",Scopus,2-s2.0-85070549355
"Ang, B.W., Goh, T.","7007186262;57190946639;","Index decomposition analysis for comparing emission scenarios: Applications and challenges",2019,"Energy Economics","83",,,"74","87",,25,"10.1016/j.eneco.2019.06.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068474440&doi=10.1016%2fj.eneco.2019.06.013&partnerID=40&md5=6999c3f8e0678e080657ed78558ebcb5",Article,"Final","",Scopus,2-s2.0-85068474440
