作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Bhattacharya, M., Inekwe, J.N., Sadorsky, P., Saha, A.","7102111655;55985172700;6603166747;57218316641;","Convergence of energy productivity across Indian states and territories",2018,"Energy Economics","74",,,"427","440",,26,"10.1016/j.eneco.2018.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049727063&doi=10.1016%2fj.eneco.2018.07.002&partnerID=40&md5=7ce69e673a9d9af1b24d4196a55d7a26",Article,"Final","",Scopus,2-s2.0-85049727063
"Sadorsky, P.","6603166747;","Shifts in energy consumption driven by urbanization",2018,"Oxford Handbook of Energy and Society",,,,"179","200",,6,"10.1093/oxfordhb/9780190633851.013.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058501676&doi=10.1093%2foxfordhb%2f9780190633851.013.17&partnerID=40&md5=19912d1fdbafa6c4a87fa22f18f9e1bd",Book Chapter,"Final","",Scopus,2-s2.0-85058501676
"Ahmad, W., Sadorsky, P., Sharma, A.","55683884100;6603166747;57200685955;","Optimal hedge ratios for clean energy equities",2018,"Economic Modelling","72",,,"278","295",,63,"10.1016/j.econmod.2018.02.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042174971&doi=10.1016%2fj.econmod.2018.02.008&partnerID=40&md5=29bc3c4c14c30a503792596403bb904d",Article,"Final","",Scopus,2-s2.0-85042174971
"Shahbaz, M., Shahzad, S.J.H., Mahalik, M.K., Sadorsky, P.","57218886081;56365998900;57193782819;6603166747;","How strong is the causal relationship between globalization and energy consumption in developed economies? A country-specific time-series and panel analysis",2018,"Applied Economics","50","13",,"1479","1494",,81,"10.1080/00036846.2017.1366640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028555847&doi=10.1080%2f00036846.2017.1366640&partnerID=40&md5=1317de074ceeb2cc3ead9457aa56d67c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85028555847
"Liddle, B., Sadorsky, P.","57213040661;6603166747;","How much does increasing non-fossil fuels in electricity generation reduce carbon dioxide emissions?",2017,"Applied Energy","197",,,"212","221",,58,"10.1016/j.apenergy.2017.04.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017529309&doi=10.1016%2fj.apenergy.2017.04.025&partnerID=40&md5=209adcc7232edc9ef630cf1f52a49a7a",Article,"Final","",Scopus,2-s2.0-85017529309
"Sadorsky, P.","6603166747;","Forecasting Canadian mortgage rates",2016,"Applied Economics Letters","23","11",,"822","825",,1,"10.1080/13504851.2015.1111981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946944595&doi=10.1080%2f13504851.2015.1111981&partnerID=40&md5=970d6699c55d14f5e0d17c9fe4ca0523",Article,"Final","",Scopus,2-s2.0-84946944595
"Shahbaz, M., Mallick, H., Mahalik, M.K., Sadorsky, P.","57218886081;24722933300;24466986000;6603166747;","The role of globalization on the recent evolution of energy demand in India: Implications for sustainable development",2016,"Energy Economics","55",,,"52","68",,173,"10.1016/j.eneco.2016.01.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960469663&doi=10.1016%2fj.eneco.2016.01.013&partnerID=40&md5=399736c8ff41454429c0b517162b0bac",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84960469663
"Cumming, D., Henriques, I., Sadorsky, P.","54790580000;6701586582;6603166747;","'Cleantech' venture capital around the world",2016,"International Review of Financial Analysis","44",,,"86","97",,41,"10.1016/j.irfa.2016.01.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957657650&doi=10.1016%2fj.irfa.2016.01.015&partnerID=40&md5=c071963d101604c3fe30b7cd136dcf37",Article,"Final","",Scopus,2-s2.0-84957657650
"Basher, S.A., Sadorsky, P.","14048112000;6603166747;","Hedging emerging market stock prices with oil, gold, VIX, and bonds: A comparison between DCC, ADCC and GO-GARCH",2016,"Energy Economics","54",,,"235","247",,238,"10.1016/j.eneco.2015.11.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960356979&doi=10.1016%2fj.eneco.2015.11.022&partnerID=40&md5=1a29438984eec824014ca255b28ec95a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84960356979
"Basher, S.A., Haug, A.A., Sadorsky, P.","14048112000;56238225800;6603166747;","The impact of oil shocks on exchange rates: A Markov-switching approach",2016,"Energy Economics","54",,,"11","23",,126,"10.1016/j.eneco.2015.12.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951048156&doi=10.1016%2fj.eneco.2015.12.004&partnerID=40&md5=9cbbba4469820dc4a8a1aad93782f953",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84951048156
"Sadorsky, P.","6603166747;","Carbon price volatility and financial risk management",2014,"Journal of Energy Markets","7","1",,"83","102",,5,"10.21314/JEM.2014.118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062909216&doi=10.21314%2fJEM.2014.118&partnerID=40&md5=6084183d5875d36577726758121b01e8",Article,"Final","",Scopus,2-s2.0-85062909216
"Sadorsky, P.","6603166747;","Asset Return and Volatility Spillovers Between Big Commodity Producing Countries",2014,"Emerging Markets and the Global Economy: A Handbook",,,,"773","793",,,"10.1016/B978-0-12-411549-1.00032-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942877131&doi=10.1016%2fB978-0-12-411549-1.00032-6&partnerID=40&md5=800bd731ddb17c207c4d73f1589463b1",Book Chapter,"Final","",Scopus,2-s2.0-84942877131
"Sadorsky, P.","6603166747;","The effect of urbanization and industrialization on energy use in emerging economies: Implications for sustainable development",2014,"American Journal of Economics and Sociology","73","2",,"392","409",,64,"10.1111/ajes.12072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897401282&doi=10.1111%2fajes.12072&partnerID=40&md5=1aa879a585fe2978febdfc5687484412",Article,"Final","",Scopus,2-s2.0-84897401282
"Sadorsky, P.","6603166747;","Modeling volatility and conditional correlations between socially responsible investments, gold and oil",2014,"Economic Modelling","38",,,"609","618",,51,"10.1016/j.econmod.2014.02.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896545567&doi=10.1016%2fj.econmod.2014.02.013&partnerID=40&md5=4a1fbd11df32fbd4caeec58b107b77f1",Article,"Final","",Scopus,2-s2.0-84896545567
"Sadorsky, P.","6603166747;","Modeling volatility and correlations between emerging market stock prices and the prices of copper, oil and wheat",2014,"Energy Economics","43",,,"72","81",,187,"10.1016/j.eneco.2014.02.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896051076&doi=10.1016%2fj.eneco.2014.02.014&partnerID=40&md5=f0994b63fd5380a954d6a432a2a9e868",Article,"Final","",Scopus,2-s2.0-84896051076
"Sadorsky, P.","6603166747;","The effect of urbanization on CO2 emissions in emerging economies",2014,"Energy Economics","41",,,"147","153",,405,"10.1016/j.eneco.2013.11.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890181211&doi=10.1016%2fj.eneco.2013.11.007&partnerID=40&md5=20e634d8cd421d92e6f57a82d5ea79e2",Article,"Final","",Scopus,2-s2.0-84890181211
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","Environmental management practices and performance in Canada",2013,"Canadian Public Policy","39","SUPPL.2",,"S157","S175",,11,"10.3138/CPP.39.Supplement2.S157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890472209&doi=10.3138%2fCPP.39.Supplement2.S157&partnerID=40&md5=406ac625ae9fcb1aa41ede24f85c17b8",Article,"Final","",Scopus,2-s2.0-84890472209
"Sadorsky, P.","6603166747;","Do urbanization and industrialization affect energy intensity in developing countries?",2013,"Energy Economics","37",,,"52","59",,314,"10.1016/j.eneco.2013.01.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874407516&doi=10.1016%2fj.eneco.2013.01.009&partnerID=40&md5=8cbe2e32523aeb997b252c6528097c52",Article,"Final","",Scopus,2-s2.0-84874407516
"Sadorsky, P.","6603166747;","Information communication technology and electricity consumption in emerging economies",2012,"Energy Policy","48",,,"130","136",,121,"10.1016/j.enpol.2012.04.064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865032444&doi=10.1016%2fj.enpol.2012.04.064&partnerID=40&md5=0177eb0b99e9279aa0371c6f8c525d24",Article,"Final","",Scopus,2-s2.0-84865032444
"Sadorsky, P.","6603166747;","Energy consumption, output and trade in South America",2012,"Energy Economics","34","2",,"476","488",,221,"10.1016/j.eneco.2011.12.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857372771&doi=10.1016%2fj.eneco.2011.12.008&partnerID=40&md5=73fb63d2c0af96e6a312a52d0eaed904",Article,"Final","",Scopus,2-s2.0-84857372771
"Basher, S.A., Haug, A.A., Sadorsky, P.","14048112000;56238225800;6603166747;","Oil prices, exchange rates and emerging stock markets",2012,"Energy Economics","34","1",,"227","240",,380,"10.1016/j.eneco.2011.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856064950&doi=10.1016%2fj.eneco.2011.10.005&partnerID=40&md5=5b856ca8400befc2fc8609a62ebc561d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84856064950
"Sadorsky, P.","6603166747;","Correlations and volatility spillovers between oil prices and the stock prices of clean energy and technology companies",2012,"Energy Economics","34","1",,"248","255",,358,"10.1016/j.eneco.2011.03.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856061095&doi=10.1016%2fj.eneco.2011.03.006&partnerID=40&md5=b25df1a637a48e7117c52cf7e1467a0d",Article,"Final","",Scopus,2-s2.0-84856061095
"Sadorsky, P.","6603166747;","Modeling renewable energy company risk",2012,"Energy Policy","40","1",,"39","48",,75,"10.1016/j.enpol.2010.06.064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855749432&doi=10.1016%2fj.enpol.2010.06.064&partnerID=40&md5=e4872bd9f0d640fd10b765c38eda6dec",Article,"Final","",Scopus,2-s2.0-84855749432
"Sadorsky, P.","6603166747;","Some future scenarios for renewable energy",2011,"Futures","43","10",,"1091","1104",,38,"10.1016/j.futures.2011.07.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052952418&doi=10.1016%2fj.futures.2011.07.008&partnerID=40&md5=596e2fe51363ca13553734ffff5c7b0a",Article,"Final","",Scopus,2-s2.0-80052952418
"Sadorsky, P.","6603166747;","Trade and energy consumption in the Middle East",2011,"Energy Economics","33","5",,"739","749",,202,"10.1016/j.eneco.2010.12.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052142848&doi=10.1016%2fj.eneco.2010.12.012&partnerID=40&md5=2a0de9929d66c85d54d272f9c1f63cf0",Article,"Final","",Scopus,2-s2.0-80052142848
"Sadorsky, P.","6603166747;","Financial development and energy consumption in Central and Eastern European frontier economies",2011,"Energy Policy","39","2",,"999","1006",,358,"10.1016/j.enpol.2010.11.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650416861&doi=10.1016%2fj.enpol.2010.11.034&partnerID=40&md5=9d634f168e1b2c37babc99d8db9f5767",Article,"Final","",Scopus,2-s2.0-78650416861
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","The effect of oil price volatility on strategic investment",2011,"Energy Economics","33","1",,"79","87",,102,"10.1016/j.eneco.2010.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650259029&doi=10.1016%2fj.eneco.2010.09.001&partnerID=40&md5=c012d6d8299e6072ff42e55eb9c07d80",Article,"Final","",Scopus,2-s2.0-78650259029
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","Can environmental sustainability be used to manage energy price risk?",2010,"Energy Economics","32","5",,"1131","1138",,28,"10.1016/j.eneco.2010.01.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956775167&doi=10.1016%2fj.eneco.2010.01.006&partnerID=40&md5=74a2c78c39a946cb3c291ed5067af6ec",Article,"Final","",Scopus,2-s2.0-77956775167
"Sadorsky, P.","6603166747;","The impact of financial development on energy consumption in emerging economies",2010,"Energy Policy","38","5",,"2528","2535",,600,"10.1016/j.enpol.2009.12.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649183123&doi=10.1016%2fj.enpol.2009.12.048&partnerID=40&md5=4adbb46bb03d9ea3e004bd4e360a1515",Article,"Final","",Scopus,2-s2.0-77649183123
"Darnall, N., Henriques, I., Sadorsky, P.","6506037836;6701586582;6603166747;","Adopting proactive environmental strategy: The influence of stakeholders and firm size",2010,"Journal of Management Studies","47","6",,"1072","1094",,493,"10.1111/j.1467-6486.2009.00873.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955048152&doi=10.1111%2fj.1467-6486.2009.00873.x&partnerID=40&md5=df04a87108e0a689b9a23d87ae1af187",Article,"Final","",Scopus,2-s2.0-77955048152
"Sadorsky, P.","6603166747;","Renewable energy consumption and income in emerging economies",2009,"Energy Policy","37","10",,"4021","4028",,543,"10.1016/j.enpol.2009.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949139717&doi=10.1016%2fj.enpol.2009.05.003&partnerID=40&md5=b70bb161c2f1baff57966af4f66ea106",Article,"Final","",Scopus,2-s2.0-69949139717
"Sadorsky, P.","6603166747;","Renewable energy consumption, CO2 emissions and oil prices in the G7 countries",2009,"Energy Economics","31","3",,"456","462",,424,"10.1016/j.eneco.2008.12.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62949222609&doi=10.1016%2fj.eneco.2008.12.010&partnerID=40&md5=19ec080c719e8cf16d2f6ac7e4e4652b",Article,"Final","",Scopus,2-s2.0-62949222609
"Darnall, N., Henriques, I., Sadorsky, P.","6506037836;6701586582;6603166747;","Do environmental management systems improve business performance in an international setting?",2008,"Journal of International Management","14","4",,"364","376",,311,"10.1016/j.intman.2007.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56949099493&doi=10.1016%2fj.intman.2007.09.006&partnerID=40&md5=b1239ce5b41b13ed850cd92fc362cd73",Article,"Final","",Scopus,2-s2.0-56949099493
"Sadorsky, P., McKenzie, M.D.","6603166747;7103119870;","Power transformation models and volatility forecasting",2008,"Journal of Forecasting","27","7",,"587","606",,13,"10.1002/for.1079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55349146930&doi=10.1002%2ffor.1079&partnerID=40&md5=5add977b444a5fe06cf4e0fa7ea05f87",Article,"Final","",Scopus,2-s2.0-55349146930
"Sadorsky, P.","6603166747;","Assessing the impact of oil prices on firms of different sizes: Its tough being in the middle",2008,"Energy Policy","36","10",,"3854","3861",,82,"10.1016/j.enpol.2008.07.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51349159552&doi=10.1016%2fj.enpol.2008.07.019&partnerID=40&md5=0cb625d210dcaf543611c1d13ff27f24",Article,"Final","",Scopus,2-s2.0-51349159552
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","Oil prices and the stock prices of alternative energy companies",2008,"Energy Economics","30","3",,"998","1010",,360,"10.1016/j.eneco.2007.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749184696&doi=10.1016%2fj.eneco.2007.11.001&partnerID=40&md5=47ef48b4372ed75ad8d27f04add88221",Article,"Final","",Scopus,2-s2.0-39749184696
"Sadorsky, P.","6603166747;","The oil price exposure of global oil companies",2008,"Applied Financial Economics Letters","4","2",,"93","96",,19,"10.1080/17446540701537764","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40449137273&doi=10.1080%2f17446540701537764&partnerID=40&md5=0a6522e72f2b213686a216a36d039f88",Article,"Final","",Scopus,2-s2.0-40449137273
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","Voluntary environmental programs: A Canadian perspective",2008,"Policy Studies Journal","36","1",,"143","166",,22,"10.1111/j.1541-0072.2007.00257.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049133025&doi=10.1111%2fj.1541-0072.2007.00257.x&partnerID=40&md5=38cfc73ef7014052f521575f88b1f623",Article,"Final","",Scopus,2-s2.0-39049133025
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","Environmental management systems and practices: An international perspective",2007,"Environmental Policy and Corporate Behaviour",,,,"34","87",,19,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049116079&partnerID=40&md5=474ff5015dc4c2afe1ada96e3e193934",Book Chapter,"Final","",Scopus,2-s2.0-39049116079
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","Environmental technical and administrative innovations in the Canadian manufacturing industry",2007,"Business Strategy and the Environment","16","2",,"119","132",,42,"10.1002/bse.475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847283377&doi=10.1002%2fbse.475&partnerID=40&md5=d7b4195c3c5687d985da6429ef390d76",Article,"Final","",Scopus,2-s2.0-33847283377
"Basher, S.A., Sadorsky, P.","14048112000;6603166747;","Oil price risk and emerging stock markets",2006,"Global Finance Journal","17","2",,"224","251",,451,"10.1016/j.gfj.2006.04.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750884158&doi=10.1016%2fj.gfj.2006.04.001&partnerID=40&md5=ce8bb85da8d213ff65cffd08da1dd975",Article,"Final","",Scopus,2-s2.0-33750884158
"Basher, S.A., Sadorsky, P.","14048112000;6603166747;","Day-of-the-week effects in emerging stock markets",2006,"Applied Economics Letters","13","10",,"621","628",,70,"10.1080/13504850600825238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747617551&doi=10.1080%2f13504850600825238&partnerID=40&md5=40c0bade95351a0ca19cbecc63c23017",Article,"Final","",Scopus,2-s2.0-33747617551
"Sadorsky, P.","6603166747;","Modeling and forecasting petroleum futures volatility",2006,"Energy Economics","28","4",,"467","488",,319,"10.1016/j.eneco.2006.04.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745662678&doi=10.1016%2fj.eneco.2006.04.005&partnerID=40&md5=a4f73510e41cad39421fa30b077c13d5",Article,"Final","",Scopus,2-s2.0-33745662678
"Henriques, I., Sadorsky, P.","6701586582;6603166747;","Investment in IT and the business performance of financial companies",2005,"Global Information Technology and Competitive Financial Alliances",,,,"1","23",,1,"10.4018/978-1-59140-881-9.ch001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860868951&doi=10.4018%2f978-1-59140-881-9.ch001&partnerID=40&md5=6c6de147e44ba73c9afc1fe046ee6406",Book Chapter,"Final","",Scopus,2-s2.0-84860868951
"Sadorsky, P.","6603166747;","Stochastic volatility forecasting and risk management",2005,"Applied Financial Economics","15","2",,"121","135",,33,"10.1080/0960310042000299926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12844271169&doi=10.1080%2f0960310042000299926&partnerID=40&md5=67b52411a61e61d1b53b225abdc25af7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-12844271169
"Darnall, N., Henriques, I., Sadorsky, P.","6506037836;6701586582;6603166747;","An international comparison of the factors affecting environmental strategy and performance",2005,"Academy of Management 2005 Annual Meeting: A New Vision of Management in the 21st Century, AOM 2005",,,,"","",7,5,"10.5465/ambpp.2005.18783305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085399693&doi=10.5465%2fambpp.2005.18783305&partnerID=40&md5=5c91f0436b9597980be469f991e29496",Conference Paper,"Final","",Scopus,2-s2.0-85085399693
"Sadorsky, P.","6603166747;","A comparison of some alternative volatility forecasting models for risk management",2004,"Proceedings of the Second IASTED International Conference on Financial Engineering and Applications",,,"437-017","168","178",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-11144299552&partnerID=40&md5=d43cf4e08a5998dbc84ec99bdee2e954",Conference Paper,"Final","",Scopus,2-s2.0-11144299552
"Sadorsky, P.","6603166747;","Volatility forecasting and value at risk",2003,"Proceedings of the IASTED International Conference on Financial Engineering and Applications",,,,"44","52",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542747714&partnerID=40&md5=5ce1c6f283c81f63338e917fd83adbab",Conference Paper,"Final","",Scopus,2-s2.0-1542747714
"Sadorsky, P.","6603166747;","The macroeconomic determinants of technology stock price volatility",2003,"Review of Financial Economics","12","2",,"191","205",,85,"10.1016/S1058-3300(02)00071-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037275320&doi=10.1016%2fS1058-3300%2802%2900071-X&partnerID=40&md5=89b6f0b1cf26996092d673b8abb499d6",Article,"Final","",Scopus,2-s2.0-0037275320
"Sadorsky, P.","6603166747;","Time-varying risk premiums in petroleum futures prices",2002,"Energy Economics","24","6",,"539","556",,47,"10.1016/S0140-9883(02)00062-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036853369&doi=10.1016%2fS0140-9883%2802%2900062-2&partnerID=40&md5=9043f30a5b29b685fa0a86980aa7379a",Article,"Final","",Scopus,2-s2.0-0036853369
"Sadorsky, P., Henriques, I.","6603166747;6701586582;","Multifactor risk and the stock returns of Canadian paper and forest products companies",2001,"Forest Policy and Economics","3","3-4",,"199","208",,21,"10.1016/S1389-9341(01)00064-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035212225&doi=10.1016%2fS1389-9341%2801%2900064-8&partnerID=40&md5=8dc1ba57038a88d81517efa273ee472e",Article,"Final","",Scopus,2-s2.0-0035212225
