作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Battilana, J.","14119410800;","The enabling role of social position in diverging from the institutional status quo: Evidence from the UK national health service",2011,"Organization Science","22","4",,"817","834",,119,"10.1287/orsc.1100.0574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960869229&doi=10.1287%2forsc.1100.0574&partnerID=40&md5=d4ee7343088edbb47e748fb6da55f2b9",Article,"Final","",Scopus,2-s2.0-79960869229
"Battilana, J., Dorado, S.","14119410800;12767713600;","Building sustainable hybrid organizations: The case of commercial microfinance organizations",2010,"Academy of Management Journal","53","6",,"1419","1440",,1340,"10.5465/amj.2010.57318391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955687685&doi=10.5465%2famj.2010.57318391&partnerID=40&md5=dccf8280f8ca8f10f0e8dd050a8f9c4d",Article,"Final","",Scopus,2-s2.0-77955687685
"Battilana, J., Anteby, M., Sengul, M.","14119410800;23484624800;27467882300;","The circulation of ideas across academic communities: When locals re-import exported ideas",2010,"Organization Studies","31","6",,"695","713",,34,"10.1177/0170840610372573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953813993&doi=10.1177%2f0170840610372573&partnerID=40&md5=68e13d6c58e181e189c57dde1971f4d1",Article,"Final","",Scopus,2-s2.0-77953813993
"Battilana, J., Gilmartin, M., Sengul, M., Pache, A.-C., Alexander, J.A.","14119410800;7006613046;27467882300;36020328900;35593511500;","Leadership competencies for implementing planned organizational change",2010,"Leadership Quarterly","21","3",,"422","438",,155,"10.1016/j.leaqua.2010.03.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953683249&doi=10.1016%2fj.leaqua.2010.03.007&partnerID=40&md5=31afbfcbb1b634c4a4a3b712278e36a5",Article,"Final","",Scopus,2-s2.0-77953683249
"Battilana, J., Casciaro, T.","14119410800;6507877152;","Power, social influence and organizational change: The role of network position in change implementation",2010,"Academy of Management 2010 Annual Meeting - Dare to Care: Passion and Compassion in Management Practice and Research, AOM 2010",,,,"","",8,2,"10.5465/ambpp.2010.54492403","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087585797&doi=10.5465%2fambpp.2010.54492403&partnerID=40&md5=a29c84d8ba066edda020100325e87d54",Conference Paper,"Final","",Scopus,2-s2.0-85087585797
"Marquis, C., Battilana, J.","11142165800;14119410800;","Acting globally but thinking locally? The enduring influence of local communities on organizations",2009,"Research in Organizational Behavior","29",,,"283","302",,218,"10.1016/j.riob.2009.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70649103098&doi=10.1016%2fj.riob.2009.06.001&partnerID=40&md5=1f723ff1ed65170030c45f37f6375a2f",Review,"Final","All Open Access, Green",Scopus,2-s2.0-70649103098
"Battilana, J., D’Aunno, T.","14119410800;7003322788;","Institutional work and the paradox of embedded agency",2009,"Institutional Work: Actors and Agency in Institutional Studies of Organizations","9780521518550",,,"31","58",,322,"10.1017/CBO9780511596605.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928049323&doi=10.1017%2fCBO9780511596605.002&partnerID=40&md5=864d26a56b1bdf0a046f229efd4b3020",Book Chapter,"Final","",Scopus,2-s2.0-84928049323
"Battilana, J., Leca, B.","14119410800;24587807300;","The role of resources in institutional entrepreneurship: Insights for an approach to strategic management that combines agency and institution",2009,"Handbook of Research on Strategy and Foresight",,,,"260","274",,11,"10.4337/9781848447271.00022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881850473&doi=10.4337%2f9781848447271.00022&partnerID=40&md5=9a2a2336ebce919daaba1b3a280dea8e",Book Chapter,"Final","",Scopus,2-s2.0-84881850473
"Battilana, J.","14119410800;","Initiating divergent organizational change: The enabling role of actors' social position",2007,"Academy of Management 2007 Annual Meeting: Doing Well by Doing Good, AOM 2007",,,,"","",6,11,"10.5465/ambpp.2007.26523085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086494288&doi=10.5465%2fambpp.2007.26523085&partnerID=40&md5=39b65a9e55667cbded203f58b0330ae7",Conference Paper,"Final","",Scopus,2-s2.0-85086494288
"Battilana, J., Sengul, M.","14119410800;27467882300;","Interorganizational cooperation between not-for-profit organizations: A relational analysis",2006,"Relational Perspectives in Organizational Studies: A Research Companion",,,,"197","220",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881854839&partnerID=40&md5=786d89faa55a6a86baaf35e2d5b9939a",Book Chapter,"Final","",Scopus,2-s2.0-84881854839
"Battilana, J.","14119410800;","Agency and institutions: The enabling role of individuals' social position",2006,"Organization","13","5",,"653","676",,469,"10.1177/1350508406067008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747599163&doi=10.1177%2f1350508406067008&partnerID=40&md5=e95b5d0f3f08a1a80c20fb994c0acb17",Article,"Final","",Scopus,2-s2.0-33747599163
"Boxenbaum, E., Battilana, J.","12446679100;14119410800;","Importation as innovation: Transposing managerial practices across fields",2005,"Strategic Organization","3","4",,"355","383",,166,"10.1177/1476127005058996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993734386&doi=10.1177%2f1476127005058996&partnerID=40&md5=a8539b606f158e425ead1d4a32a31b2a",Article,"Final","",Scopus,2-s2.0-84993734386
