作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Dohmen, T., Sauermann, J.","7801649494;36020722500;","REFEREE BIAS",2016,"Journal of Economic Surveys","30","4",,"679","695",,56,"10.1111/joes.12106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925071323&doi=10.1111%2fjoes.12106&partnerID=40&md5=bae22af76a9cbbe52436c87df5ef66cc",Article,"Final","",Scopus,2-s2.0-84925071323
"Montizaan, R., De Grip, A., Cörvers, F., Dohmen, T.","26534810200;6603561484;6505815674;7801649494;","The impact of negatively reciprocal inclinations on worker behavior: Evidence from a retrenchment of pension rights",2016,"Management Science","62","3",,"668","681",,4,"10.1287/mnsc.2015.2157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961782789&doi=10.1287%2fmnsc.2015.2157&partnerID=40&md5=c3d89bee3c2d7469194d4ab990ab32b7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84961782789
"Dohmen, T., Lehmann, H., Pignatti, N.","7801649494;7402884515;13607995200;","Time-varying individual risk attitudes over the Great Recession: A comparison of Germany and Ukraine",2016,"Journal of Comparative Economics","44","1",,"182","200",,22,"10.1016/j.jce.2015.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958664201&doi=10.1016%2fj.jce.2015.10.002&partnerID=40&md5=57cf52179e6bcf84c618277f57267964",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84958664201
"Sunde, U., Dohmen, T.","12806684500;7801649494;","Aging and preferences",2016,"Journal of the Economics of Ageing","7",,,"64","68",,12,"10.1016/j.jeoa.2016.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970021360&doi=10.1016%2fj.jeoa.2016.03.010&partnerID=40&md5=dcf7f6c8f60d152f9c03e157209fb0c2",Article,"Final","",Scopus,2-s2.0-84970021360
"Bonsang, E., Dohmen, T.","16038809600;7801649494;","Risk attitude and cognitive aging",2015,"Journal of Economic Behavior and Organization","112",,,"112","126",,43,"10.1016/j.jebo.2015.01.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923861144&doi=10.1016%2fj.jebo.2015.01.004&partnerID=40&md5=b003d74df2c5ca0c1b0b3f2769f3eb8d",Article,"Final","",Scopus,2-s2.0-84923861144
"Skriabikova, O.J., Dohmen, T., Kriechel, B.","36180267200;7801649494;8577614200;","New evidence on the relationship between risk attitudes and self-employment",2014,"Labour Economics","30",,,"176","184",,37,"10.1016/j.labeco.2014.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910097730&doi=10.1016%2fj.labeco.2014.04.003&partnerID=40&md5=462d70a51eb96f6f623f8d7908a8b4ef",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84910097730
"Dohmen, T.","7801649494;","Behavioral labor economics: Advances and future directions",2014,"Labour Economics","30",,,"71","85",,23,"10.1016/j.labeco.2014.06.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908567385&doi=10.1016%2fj.labeco.2014.06.008&partnerID=40&md5=12b22adf6eba279eec55ee4a81096784",Article,"Final","",Scopus,2-s2.0-84908567385
"Dohmen, T., Lehmann, H.F., Schaffer, M.E.","7801649494;7402884515;7102078466;","Wage policies of a russian firm and the financial crisis of 1998: Evidence from personnel data, 1997 to 2002",2014,"ILR Review","67","2",,"504","531",,5,"10.1177/001979391406700209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898668059&doi=10.1177%2f001979391406700209&partnerID=40&md5=26a449e5e8261037f1276af0158d2a63",Review,"Final","All Open Access, Green",Scopus,2-s2.0-84898668059
"Fouarge, D., Kriechel, B., Dohmen, T.","26039049500;8577614200;7801649494;","Occupational sorting of school graduates: The role of economic preferences",2014,"Journal of Economic Behavior and Organization","106",,,"335","351",,26,"10.1016/j.jebo.2014.07.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907148798&doi=10.1016%2fj.jebo.2014.07.007&partnerID=40&md5=5450efcb1b82352cb14a49827656bb8b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84907148798
"Ortner, G.R., Wibral, M., Becker, A., Dohmen, T., Klingmüller, D., Falk, A., Weber, B.","55555430800;57190576556;55555136500;7801649494;7006247356;56257581700;55579946400;","No evidence for an effect of testosterone administration on delay discounting in male university students",2013,"Psychoneuroendocrinology","38","9",,"1814","1818",,18,"10.1016/j.psyneuen.2012.12.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883653432&doi=10.1016%2fj.psyneuen.2012.12.014&partnerID=40&md5=01548d54db96315e961085b4b2219efd",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84883653432
"Vischer, T., Dohmen, T., Falk, A., Huffman, D., Schupp, J., Sunde, U., Wagner, G.G.","55710713100;7801649494;56257581700;16245412800;24069339300;12806684500;56428054900;","Validating an ultra-short survey measure of patience",2013,"Economics Letters","120","2",,"142","145",,49,"10.1016/j.econlet.2013.04.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877886019&doi=10.1016%2fj.econlet.2013.04.007&partnerID=40&md5=7df22a35419b2b356af9fc7e153c1484",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84877886019
"Loog, B., Dohmen, T., Vendrik, M.","55699405500;7801649494;6507974935;","The Scope for Increasing Total Hours Worked",2013,"Economist (Netherlands)","161","2",,"157","174",,2,"10.1007/s10645-013-9206-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877744141&doi=10.1007%2fs10645-013-9206-4&partnerID=40&md5=756eb7988fbc5dd9cf586f27b369cdcd",Article,"Final","",Scopus,2-s2.0-84877744141
"Wibral, M., Dohmen, T., Klingmüller, D., Weber, B., Falk, A.","57190576556;7801649494;7006247356;55579946400;56257581700;","Testosterone Administration Reduces Lying in Men",2012,"PLoS ONE","7","10","e46774","","",,48,"10.1371/journal.pone.0046774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867363677&doi=10.1371%2fjournal.pone.0046774&partnerID=40&md5=20710a2cd31d99d11910d1c1d8efc9cc",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84867363677
"Becker, A., Deckers, T., Dohmen, T., Falk, A., Kosse, F.","55555136500;55574976500;7801649494;56257581700;54909217300;","The relationship between economic preferences and psychological personality measures",2012,"Annual Review of Economics","4",,,"453","478",,167,"10.1146/annurev-economics-080511-110922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873194957&doi=10.1146%2fannurev-economics-080511-110922&partnerID=40&md5=d677ca911f7e7d6299a2c600a23d0a32",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84873194957
"Vreijling, M., Dohmen, T.","6507439824;7801649494;","NORM-towards a new financial paradigm: Behavioural finance with newsoptimized risk management",2012,"The Handbook of News Analytics in Finance",,,,"319","322",,,"10.1002/9781118467411.ch17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888741957&doi=10.1002%2f9781118467411.ch17&partnerID=40&md5=de80708bda6d222d7bd4ebb92d461aef",Book Chapter,"Final","",Scopus,2-s2.0-84888741957
"Dohmen, T., Falk, A., Huffman, D., Sunde, U.","7801649494;56257581700;16245412800;12806684500;","The intergenerational transmission of risk and trust attitudes",2012,"Review of Economic Studies","79","2",,"645","677",,338,"10.1093/restud/rdr027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860504341&doi=10.1093%2frestud%2frdr027&partnerID=40&md5=c77dffce4a30f08ae4ce16241d074515",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84860504341
"Dohmen, T.J.","7801649494;","Housing, Mobility, and Unemployment",2011,"Homeownership and the Labour Market in Europe",,,,"","",,,"10.1093/acprof:oso/9780199543946.003.0002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919665028&doi=10.1093%2facprof%3aoso%2f9780199543946.003.0002&partnerID=40&md5=52ea18b822baae9518398ac148c5f222",Book Chapter,"Final","All Open Access, Green",Scopus,2-s2.0-84919665028
"Dohmen, T., Falk, A., Huffman, D., Sunde, U., Schupp, J., Wagner, G.G.","7801649494;56257581700;16245412800;12806684500;24069339300;56428054900;","Individual risk attitudes: Measurement, determinants, and behavioral consequences",2011,"Journal of the European Economic Association","9","3",,"522","550",,1572,"10.1111/j.1542-4774.2011.01015.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955812678&doi=10.1111%2fj.1542-4774.2011.01015.x&partnerID=40&md5=18ea28aebd20c62e6ae13b15d64454fc",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-79955812678
"Dohmen, T., Falk, A.","7801649494;56257581700;","Performance pay and multidimensional sorting: Productivity, preferences, and gender",2011,"American Economic Review","101","2",,"556","590",,322,"10.1257/aer.101.2.556","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955043170&doi=10.1257%2faer.101.2.556&partnerID=40&md5=ad1f4415755314d2627b3cbbbc1f123e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79955043170
"Dohmen, T., Falk, A., Fliessbach, K., Sunde, U., Weber, B.","7801649494;56257581700;6506812066;12806684500;55579946400;","Relative versus absolute income, joy of winning, and gender: Brain imaging evidence",2011,"Journal of Public Economics","95","3-4",,"279","285",,69,"10.1016/j.jpubeco.2010.11.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952039352&doi=10.1016%2fj.jpubeco.2010.11.025&partnerID=40&md5=58ae60428da6d75a7d6d0dd76ae7a677",Article,"Final","",Scopus,2-s2.0-79952039352
"Dohmen, T., Falk, A.","7801649494;56257581700;","You get what you pay for: Incentives and selection in the education system",2010,"Economic Journal","120","546",,"F256","F271",,48,"10.1111/j.1468-0297.2010.02376.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955168426&doi=10.1111%2fj.1468-0297.2010.02376.x&partnerID=40&md5=6ad99b13c08c5500b1d3ad0fc33461aa",Article,"Final","All Open Access, Green",Scopus,2-s2.0-77955168426
"Jaeger, D.A., Dohmen, T., Falk, A., Huffman, D., Sunde, U., Bonin, H.","57196831629;7801649494;56257581700;16245412800;12806684500;7004209939;","Direct evidence on risk attitudes and migration",2010,"Review of Economics and Statistics","92","3",,"684","689",,173,"10.1162/REST_a_00020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955154906&doi=10.1162%2fREST_a_00020&partnerID=40&md5=b9618000b464915206bb21216dd2e44b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-77955154906
"Dohmen, T., Falk, A., Huffman, D., Sunde, U.","7801649494;56257581700;16245412800;12806684500;","Are risk aversion and impatience related to cognitive ability?",2010,"American Economic Review","100","3",,"1238","1260",,519,"10.1257/aer.100.3.1238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956108822&doi=10.1257%2faer.100.3.1238&partnerID=40&md5=621f59e87134b732032c1d00f4d73111",Article,"Final","All Open Access, Green",Scopus,2-s2.0-77956108822
"Schonlau, M., Reuter, M., Schupp, J., Montag, C., Weber, B., Dohmen, T., Siegel, N.A., Sunde, U., Wagner, G.G., Falk, A.","6603614481;7202271978;24069339300;23009620300;55579946400;7801649494;8316981400;12806684500;56428054900;56257581700;","Collecting genetic samples in population wide (Panel) surveys: Feasibility, nonresponse and selectivity",2010,"Survey Research Methods","4","2",,"121","126",,17,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054797133&partnerID=40&md5=31fde4679feb12b182f22395a66d702f",Article,"Final","",Scopus,2-s2.0-80054797133
"Dohmen, T., Falk, A., Huffman, D., Marklein, F., Sunde, U.","7801649494;56257581700;16245412800;34168052900;12806684500;","Biased probability judgment: Evidence of incidence and relationship to economic outcomes from a representative sample",2009,"Journal of Economic Behavior and Organization","72","3",,"903","915",,28,"10.1016/j.jebo.2009.07.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449084713&doi=10.1016%2fj.jebo.2009.07.014&partnerID=40&md5=6e350a64f0f8d9fb7b5508ba69560851",Article,"Final","All Open Access, Green",Scopus,2-s2.0-70449084713
"Dohmen, T., Lehmann, H., Schaffer, M.E.","7801649494;7402884515;7102078466;","Wage determination and wage inequality inside a Russian firm in late transition: Evidence from personnel data, 1997-2002",2009,"Labor Markets and Economic Development",,,,"62","89",,2,"10.4324/9780203881699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917260939&doi=10.4324%2f9780203881699&partnerID=40&md5=3037955c5017b65240b2f101f6656571",Book Chapter,"Final","",Scopus,2-s2.0-84917260939
"Dohmen, T., Falk, A., Huffman, D., Sunde, U.","7801649494;56257581700;16245412800;12806684500;","Homo reciprocans: Survey evidence o behavioural outcomes",2009,"Economic Journal","119","536",,"592","612",,130,"10.1111/j.1468-0297.2008.02242.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64649105598&doi=10.1111%2fj.1468-0297.2008.02242.x&partnerID=40&md5=bcf7080296c72b9e7a3207da5f67ec08",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-64649105598
"Dohmen, T., Falk, A., Huffman, D., Sunde, U.","7801649494;56257581700;16245412800;12806684500;","The intergenerational transmission of attitudes",2009,"CESifo DICE Report","7","1",,"8","12",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-66849087551&partnerID=40&md5=0d896ee5a240f2c795d6305acbceeb3e",Article,"Final","",Scopus,2-s2.0-66849087551
"Falk, A., Dohmen, T., Sunde, U.","56257581700;7801649494;12806684500;","Kontrolliert und Repräsentativ: Beispiele zur Komplementarität von Labor- und Felddaten",2009,"Perspektiven der Wirtschaftspolitik","10",,,"54","74",,,"10.1111/j.1468-2516.2009.00306.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025251740&doi=10.1111%2fj.1468-2516.2009.00306.x&partnerID=40&md5=46bee24872b1673e40861ef3172e3397",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85025251740
"Dohmen, T.J.","7801649494;","The influence of social forces: Evidence from the behavior of football referees",2008,"Economic Inquiry","46","3",,"411","424",,130,"10.1111/j.1465-7295.2007.00112.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049111766&doi=10.1111%2fj.1465-7295.2007.00112.x&partnerID=40&md5=c87197e921d02652792cb8b3f7d8063c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-49049111766
"Altmann, S., Dohmen, T., Wibral, M.","23487753800;7801649494;57190576556;","Do the reciprocal trust less?",2008,"Economics Letters","99","3",,"454","457",,35,"10.1016/j.econlet.2007.09.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43849086232&doi=10.1016%2fj.econlet.2007.09.012&partnerID=40&md5=4e3f4cc3129345032023819c6cedc348",Article,"Final","All Open Access, Green",Scopus,2-s2.0-43849086232
"Dohmen, T.J.","7801649494;","Do professionals choke under pressure?",2008,"Journal of Economic Behavior and Organization","65","3-4",,"636","653",,107,"10.1016/j.jebo.2005.12.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39149142212&doi=10.1016%2fj.jebo.2005.12.004&partnerID=40&md5=4ccdd6c43ede0e939074f0b4c1ba6aaf",Article,"Final","All Open Access, Green",Scopus,2-s2.0-39149142212
"Dohmen, T., Falk, A., Huffman, D., Sunde, U.","7801649494;56257581700;16245412800;12806684500;","Representative trust and reciprocity: Prevalence and determinants",2008,"Economic Inquiry","46","1",,"84","90",,119,"10.1111/j.1465-7295.2007.00082.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40749159672&doi=10.1111%2fj.1465-7295.2007.00082.x&partnerID=40&md5=97351569d762c512808ec235d686596f",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-40749159672
"Bonin, H., Dohmen, T., Falk, A., Huffman, D., Sunde, U.","7004209939;7801649494;56257581700;16245412800;12806684500;","Cross-sectional earnings risk and occupational sorting: The role of risk attitudes",2007,"Labour Economics","14","6",,"926","937",,191,"10.1016/j.labeco.2007.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35449003723&doi=10.1016%2fj.labeco.2007.06.007&partnerID=40&md5=b935b4a4e7ea26c417dc4cc438ae9f6a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-35449003723
"Fliessbach, K., Weber, B., Trautner, P., Dohmen, T., Sunde, U., Elger, C.E., Falk, A.","6506812066;55579946400;55967753300;7801649494;12806684500;55945760400;56257581700;","Social comparison affects reward-related brain activity in the human ventral striatum",2007,"Science","318","5854",,"1305","1308",,384,"10.1126/science.1145876","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36448976508&doi=10.1126%2fscience.1145876&partnerID=40&md5=5678cc896c387ad01cd5ece77c34ee1c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-36448976508
"Dohmen, T.J.","7801649494;","Housing, mobility and unemployment",2005,"Regional Science and Urban Economics","35","3",,"305","325",,47,"10.1016/j.regsciurbeco.2004.04.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15444376216&doi=10.1016%2fj.regsciurbeco.2004.04.001&partnerID=40&md5=530929dd0766ca8227f024678f37c4d6",Article,"Final","All Open Access, Green",Scopus,2-s2.0-15444376216
"Dohmen, T.J.","7801649494;","Performance, seniority, and wages: Formal salary systems and individual earnings profiles",2004,"Labour Economics","11","6",,"741","763",,36,"10.1016/j.labeco.2004.01.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4944245055&doi=10.1016%2fj.labeco.2004.01.003&partnerID=40&md5=fe1334937fce4e3cd11ac3a2997f281d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-4944245055
"Dohmen, T.J., Pfann, G.A.","7801649494;6701851923;","Worker separations in a nonstationary corporate environment",2004,"European Economic Review","48","3",,"645","663",,11,"10.1016/S0014-2921(03)00067-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042696244&doi=10.1016%2fS0014-2921%2803%2900067-9&partnerID=40&md5=85fd0e2a9122f92a6469f102f9a29c4b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-3042696244
"Dohmen, T.J., Kriechel, B., Pfann, G.A.","7801649494;8577614200;6701851923;","Monkey bars and ladders: The importance of lateral and vertical job mobility in internal labor market careers",2004,"Journal of Population Economics","17","2",,"193","228",,54,"10.1007/s00148-004-0191-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042536749&doi=10.1007%2fs00148-004-0191-4&partnerID=40&md5=bf46e390ef13101a58fd6b121036d3a0",Article,"Final","All Open Access, Green",Scopus,2-s2.0-3042536749
"Dohmen, T.J.","7801649494;","Building and using economic models: A case study analysis of the IS-LL model",2002,"Journal of Economic Methodology","9","2",,"191","212",,3,"10.1080/13901780210137100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954443998&doi=10.1080%2f13901780210137100&partnerID=40&md5=d5efc1ba903c68a2cb710114022b0ec8",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79954443998
