作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Asness, C., Frazzini, A., Israel, R., Moskowitz, T.J., Pedersen, L.H.","6603458918;14057817200;7103376180;6603245402;7201717879;","Size matters, if you control your junk",2018,"Journal of Financial Economics","129","3",,"479","509",,50,"10.1016/j.jfineco.2018.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048563039&doi=10.1016%2fj.jfineco.2018.05.006&partnerID=40&md5=34344d9d970c90b579242a358902d494",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85048563039
"Gârleanu, N., Pedersen, L.H.","6508204775;7201717879;","Efficiently Inefficient Markets for Assets and Asset Management",2018,"Journal of Finance","73","4",,"1663","1712",,26,"10.1111/jofi.12696","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052204651&doi=10.1111%2fjofi.12696&partnerID=40&md5=8266cf1cf0d5beeaeb831251e5278eae",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85052204651
"Bollerslev, T., Hood, B., Huss, J., Pedersen, L.H.","7004087804;57204692477;57204687969;7201717879;","Risk Everywhere: Modeling and managing volatility",2018,"Review of Financial Studies","31","7",,"2730","2773",,90,"10.1093/rfs/hhy041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053810748&doi=10.1093%2frfs%2fhhy041&partnerID=40&md5=a90a80776ddaa42e5aee823a17153e8b",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85053810748
"Koijen, R.S.J., Moskowitz, T.J., Pedersen, L.H., Vrugt, E.B.","26635498500;6603245402;7201717879;6504257200;","Carry",2018,"Journal of Financial Economics","127","2",,"197","225",,83,"10.1016/j.jfineco.2017.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032953445&doi=10.1016%2fj.jfineco.2017.11.002&partnerID=40&md5=7c9fb598984ec3021104c2325eb48176",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85032953445
"Pedersen, L.H.","7201717879;","Sharpening the arithmetic of active management",2018,"Financial Analysts Journal","74","1",,"21","36",,14,"10.2469/faj.v74.n1.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042471578&doi=10.2469%2ffaj.v74.n1.4&partnerID=40&md5=6c4093ab2e0e349282a72802571a8ca6",Review,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85042471578
"Hurst, B., Ooi, Y.H., Pedersen, L.H.","57196370108;55956541400;7201717879;","A century of evidence on trend-following investing",2017,"Journal of Portfolio Management","44","1",,"15","29",,58,"10.3905/jpm.2017.44.1.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032840992&doi=10.3905%2fjpm.2017.44.1.015&partnerID=40&md5=c68a5f2b7c16485b820d8852ab39c3cc",Review,"Final","",Scopus,2-s2.0-85032840992
"Acharya, V.V., Pedersen, L.H., Philippon, T., Richardson, M.","7005203497;7201717879;23013052900;7401976575;","Measuring systemic risk",2017,"Review of Financial Studies","30","1",,"2","47",,516,"10.1093/rfs/hhw088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014233811&doi=10.1093%2frfs%2fhhw088&partnerID=40&md5=216a1b92dd1e3488aa0d0a8d0dc52ed3",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85014233811
"Gârleanu, N., Pedersen, L.H.","6508204775;7201717879;","Dynamic portfolio choice with frictions",2016,"Journal of Economic Theory","165",,,"487","516",,43,"10.1016/j.jet.2016.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979058857&doi=10.1016%2fj.jet.2016.06.001&partnerID=40&md5=b6890305e6d37ebd9ad1d30c163ba1f1",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84979058857
"Jensen, M.V., Pedersen, L.H.","57190136005;7201717879;","Early option exercise: Never say never",2016,"Journal of Financial Economics","121","2",,"278","299",,15,"10.1016/j.jfineco.2016.05.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977666183&doi=10.1016%2fj.jfineco.2016.05.008&partnerID=40&md5=c4f942c671953024c7cfe3c45605d1a8",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84977666183
"Levine, A., Pedersen, L.H.","57193905936;7201717879;","Which trend is your friend?",2016,"Financial Analysts Journal","72","3",,"51","66",,26,"10.2469/faj.v72.n3.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008930602&doi=10.2469%2ffaj.v72.n3.3&partnerID=40&md5=2008cad4382a2960491a14d31b5d6f0b",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85008930602
"Pedersen, L.H.","7201717879;","Efficiently inefficient: How smart money invests and market prices are determined",2015,"Efficiently Inefficient: How Smart Money Invests and Market Prices are Determined",,,,"1","348",,44,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937425982&partnerID=40&md5=89d382d06f2c999be51d5cbfa4c760a9",Book,"Final","",Scopus,2-s2.0-84937425982
"Asness, C.S., Frazzini, A., Pedersen, L.H.","6603458918;14057817200;7201717879;","Low-risk investing without industry bets",2014,"Financial Analysts Journal","70","4",,"24","41",,37,"10.2469/faj.v70.n4.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928571436&doi=10.2469%2ffaj.v70.n4.1&partnerID=40&md5=5b5275e42ceaedbdd91ae9a399a85faf",Article,"Final","",Scopus,2-s2.0-84928571436
"Frazzini, A., Pedersen, L.H.","14057817200;7201717879;","Betting against beta",2014,"Journal of Financial Economics","111","1",,"1","25",,628,"10.1016/j.jfineco.2013.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888319430&doi=10.1016%2fj.jfineco.2013.10.005&partnerID=40&md5=3f8ae03f6a81ab8c37d5bf7f5180e097",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84888319430
"Gârleanu, N., Pedersen, L.H.","6508204775;7201717879;","Dynamic Trading with Predictable Returns and Transaction Costs",2013,"Journal of Finance","68","6",,"2309","2340",,173,"10.1111/jofi.12080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883696465&doi=10.1111%2fjofi.12080&partnerID=40&md5=73c19a1ac49f777d8c06206e5f22c982",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84883696465
"Asness, C.S., Moskowitz, T.J., Pedersen, L.H.","6603458918;6603245402;7201717879;","Value and Momentum Everywhere",2013,"Journal of Finance","68","3",,"929","985",,874,"10.1111/jofi.12021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876361140&doi=10.1111%2fjofi.12021&partnerID=40&md5=b59312ba04a825077f57261fca325936",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84876361140
"Asness, C., Frazzini, A., Pedersen, L.H.","6603458918;14057817200;7201717879;","""Will my risk parity strategy outperform?"": A comment",2013,"Financial Analysts Journal","69","2",,"12","15",,1,"10.2469/faj.v69.n2.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877284695&doi=10.2469%2ffaj.v69.n2.8&partnerID=40&md5=329a0dffad48e482895de4ea86878b04",Letter,"Final","",Scopus,2-s2.0-84877284695
"Moskowitz, T.J., Ooi, Y.H., Pedersen, L.H.","6603245402;55956541400;7201717879;","Time series momentum",2012,"Journal of Financial Economics","104","2",,"228","250",,532,"10.1016/j.jfineco.2011.11.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858159624&doi=10.1016%2fj.jfineco.2011.11.003&partnerID=40&md5=8e10ce122baa1bbc46d8518e742f56dc",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84858159624
"Cooley, T.F., Philippon, T., Acharya, V.V., Pedersen, L.H., Richardson, M.","7004449292;23013052900;7005203497;7201717879;7401976575;","Regulating Systemic Risk",2012,"Restoring Financial Stability: How to Repair a Failed System",,,,"277","303",,5,"10.1002/9781118258163.ch13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886208614&doi=10.1002%2f9781118258163.ch13&partnerID=40&md5=f1ef0728e779fde6d92dbaddf2726553",Book Chapter,"Final","",Scopus,2-s2.0-84886208614
"Brown, S.J., Kacperczyk, M., Ljungqvist, A., Lynch, A.W., Pedersen, L.H., Richardson, M.","55489559900;8719750100;7007101960;7102636841;7201717879;7401976575;","Hedge Funds in the Aftermath of the Financial Crisis",2012,"Restoring Financial Stability: How to Repair a Failed System",,,,"157","177",,4,"10.1002/9781118258163.ch6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957050351&doi=10.1002%2f9781118258163.ch6&partnerID=40&md5=08a63d51ebe1df40b229697542fe7079",Book Chapter,"Final","",Scopus,2-s2.0-77957050351
"Asness, C.S., Frazzini, A., Pedersen, L.H.","6603458918;14057817200;7201717879;","Leverage aversion and risk parity",2012,"Financial Analysts Journal","68","1",,"47","59",,111,"10.2469/faj.v68.n1.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870435032&doi=10.2469%2ffaj.v68.n1.1&partnerID=40&md5=26aedd213be612c2bf0ed03fbb20435a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84870435032
"Acharya, V.V., Pedersen, L., Philippon, T., Richardson, M.","7005203497;7201717879;23013052900;7401976575;","Taxing Systemic Risk",2011,"Regulating Wall Street: The Dodd-Frank Act and the New Architecture of Global Finance",,,,"121","142",,9,"10.1002/9781118258231.ch5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863185186&doi=10.1002%2f9781118258231.ch5&partnerID=40&md5=c7acc252814996d0dcbecf0da01b904d",Book Chapter,"Final","",Scopus,2-s2.0-84863185186
"Gârleanu, N., Pedersen, L.H.","6508204775;7201717879;","Margin-based asset pricing and deviations from the law of one price",2011,"Review of Financial Studies","24","6",,"1980","2022",,193,"10.1093/rfs/hhr027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955554018&doi=10.1093%2frfs%2fhhr027&partnerID=40&md5=f1b2fdbf22f995b2c7b6343c7bc6deb6",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79955554018
"Longstaff, F.A., Pan, J., Pedersen, L.H., Singleton, K.J.","6603883889;55459050100;7201717879;7004241060;","How sovereign is sovereign credit risk?",2011,"American Economic Journal: Macroeconomics","3","2",,"75","103",,454,"10.1257/mac.3.2.75","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958088403&doi=10.1257%2fmac.3.2.75&partnerID=40&md5=79d5e57b012242b3d8763dba75420e9d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79958088403
"Ashcraft, A., Gârleanu, N., Pedersen, L.H.","12806266100;6508204775;7201717879;","Two monetary tools: Interest rates and Haircuts",2010,"NBER Macroeconomics Annual","25",,,"143","180",,49,"10.1086/657530","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955555606&doi=10.1086%2f657530&partnerID=40&md5=fd43e54e65373864d9671dfce544ecdd",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79955555606
"Gârleanu, N., Pedersen, L.H., Poteshman, A.M.","6508204775;7201717879;6507397661;","Demand-based option pricing",2009,"Review of Financial Studies","22","10",,"4259","4299",,291,"10.1093/rfs/hhp005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64149090197&doi=10.1093%2frfs%2fhhp005&partnerID=40&md5=7071799938ed39a8eb0104ec7b1319ed",Article,"Final","All Open Access, Green",Scopus,2-s2.0-64149090197
"Brunnermeier, M.K., Pedersen, L.H.","56009422500;7201717879;","Market liquidity and funding liquidity",2009,"Review of Financial Studies","22","6",,"2201","2238",,1727,"10.1093/rfs/hhn098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66249141764&doi=10.1093%2frfs%2fhhn098&partnerID=40&md5=0eca3b441f20fd36d6857d9e93849fe4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-66249141764
"Brown, S., Kacperczyk, M., Ljungqvist, A., Lynch, A., Pedersen, L., Richardson, M.","55489559900;8719750100;7007101960;7102636841;7201717879;7401976575;","Hedge funds in the aftermath of the financial crisis: Chapter 6: Executive summary",2009,"Financial Markets, Institutions and Instruments","18","2",,"155","156",,1,"10.1111/j.1468-0416.2009.00147_10.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62249169356&doi=10.1111%2fj.1468-0416.2009.00147_10.x&partnerID=40&md5=d3519e095149dfff31ebe8ddc3f76f47",Article,"Final","",Scopus,2-s2.0-62249169356
"Acharya, V.V., Pedersen, L., Philippon, T., Richardson, M.","7005203497;7201717879;23013052900;7401976575;","Regulating systemic risk: Chapter 13: Executive summary",2009,"Financial Markets, Institutions and Instruments","18","2",,"174","175",,2,"10.1111/j.1468-0416.2009.00147_20.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62249104512&doi=10.1111%2fj.1468-0416.2009.00147_20.x&partnerID=40&md5=a89f8d9c4697e681cd29b15ad7909003",Article,"Final","",Scopus,2-s2.0-62249104512
"Brunnermeier, M.K., Nagel, S., Pedersen, L.H.","56009422500;8932601600;7201717879;","Carry trades and currency crashes",2008,"NBER Macroeconomics Annual","23",,,"313","347",,411,"10.1086/593088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649160315&doi=10.1086%2f593088&partnerID=40&md5=ce26f38a916064ba5325ec38c6517c64",Article,"Final","All Open Access, Green",Scopus,2-s2.0-77649160315
"Duffie, D., Gârleanu, N., Pedersen, L.H.","6701468567;6508204775;7201717879;","Valuation in over-the-counter markets",2007,"Review of Financial Studies","20","6",,"1865","1900",,198,"10.1093/rfs/hhm037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448970603&doi=10.1093%2frfs%2fhhm037&partnerID=40&md5=79448bfb8fc357090d2d9a47ae857eb2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-35448970603
"Mitchell, M., Pedersen, L.H., Pulvino, T.","55416563200;7201717879;6602511574;","Slow moving capital",2007,"American Economic Review","97","2",,"215","220",,169,"10.1257/aer.97.2.215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547368805&doi=10.1257%2faer.97.2.215&partnerID=40&md5=af6b2e389b11029009722b883853c85c",Conference Paper,"Final","",Scopus,2-s2.0-34547368805
"Gârleanu, N., Pedersen, L.H.","6508204775;7201717879;","Liquidity and risk management",2007,"American Economic Review","97","2",,"193","197",,76,"10.1257/aer.97.2.193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547240675&doi=10.1257%2faer.97.2.193&partnerID=40&md5=3bf6925e42f01af2d71685d979d0c9d4",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-34547240675
"Amihud, Y., Mendelson, H., Pedersen, L.H.","6602730596;7003477123;7201717879;","Liquidity and asset prices",2005,"Foundations and Trends in Finance","1","4",,"269","364",,264,"10.1561/0500000003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868340353&doi=10.1561%2f0500000003&partnerID=40&md5=c587701fe10e275257329fd0d86fe572",Review,"Final","All Open Access, Green",Scopus,2-s2.0-84868340353
"Duffie, D., Gârleanu, N., Pedersen, L.H.","6701468567;6508204775;7201717879;","Over-the-counter markets",2005,"Econometrica","73","6",,"1815","1847",,392,"10.1111/j.1468-0262.2005.00639.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745203022&doi=10.1111%2fj.1468-0262.2005.00639.x&partnerID=40&md5=6be7ddb498f3fd1129c6085978a89ee7",Article,"Final","",Scopus,2-s2.0-33745203022
"Acharya, V.V., Pedersen, L.H.","7005203497;7201717879;","Asset pricing with liquidity risk",2005,"Journal of Financial Economics","77","2",,"375","410",,1107,"10.1016/j.jfineco.2004.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22144449932&doi=10.1016%2fj.jfineco.2004.06.007&partnerID=40&md5=6ef7aad4f407dd9fa8a0dac9827b12f7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-22144449932
"Brunnermeier, M.K., Pedersen, L.H.","56009422500;7201717879;","Predatory trading",2005,"Journal of Finance","60","4",,"1825","1863",,260,"10.1111/j.1540-6261.2005.00781.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23944508011&doi=10.1111%2fj.1540-6261.2005.00781.x&partnerID=40&md5=1d089caaaa8b6957ee7f027a0625a270",Article,"Final","",Scopus,2-s2.0-23944508011
"Gârleanu, N., Pedersen, L.H.","6508204775;7201717879;","Adverse selection and the required return",2004,"Review of Financial Studies","17","3",,"643","665",,35,"10.1093/rfs/hhg032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344650886&doi=10.1093%2frfs%2fhhg032&partnerID=40&md5=c168f48118f8d4281e478703e8c1caaf",Article,"Final","",Scopus,2-s2.0-4344650886
"Duffie, D., Pedersen, L.H., Singleton, K.J.","6701468567;7201717879;7004241060;","Modeling Sovereign Yield Spreads: A Case Study of Russian Debt",2003,"Journal of Finance","58","1",,"119","159",,168,"10.1111/1540-6261.00520","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013065959&doi=10.1111%2f1540-6261.00520&partnerID=40&md5=8c3f47ea5821095fee7fc333351c400d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0013065959
"Duffie, D., Gârleanu, N., Pedersen, L.H.","6701468567;6508204775;7201717879;","Securities lending, shorting, and pricing",2002,"Journal of Financial Economics","66","2-3",,"307","339",,244,"10.1016/s0304-405x(02)00226-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000883258&doi=10.1016%2fs0304-405x%2802%2900226-x&partnerID=40&md5=2f8a15b21629b521e9b1ced4b6a82c8e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0000883258
